agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
2915,Vaccinated,adult,66,65,H_971,home,66,65,38,55
1137,Susceptible,adult,31,4,H_379,home,31,4,66,69
4099,Susceptible,child,72,29,H_1366,home,72,29,75,20
1753,Vaccinated,adult,14,52,H_584,home,14,52,84,9
4027,Vaccinated,senior,46,21,H_1342,home,46,21,41,56
2045,Susceptible,senior,80,38,H_681,home,80,38,71,48
2272,Vaccinated,child,46,46,H_757,home,46,46,65,65
705,Vaccinated,child,62,39,H_235,home,62,39,45,45
4830,Susceptible,adult,84,38,H_1610,home,84,38,73,48
2136,Vaccinated,child,69,40,H_712,home,69,40,25,25
3357,Susceptible,adult,15,11,H_1119,home,15,11,27,77
2110,Vaccinated,senior,74,33,H_703,home,74,33,2,16
3052,Vaccinated,adult,31,58,H_1017,home,31,58,55,20
3028,Susceptible,adult,4,26,H_1009,home,4,26,0,44
2948,Susceptible,senior,2,40,H_982,home,2,40,16,1
3555,Susceptible,senior,58,52,H_1185,home,58,52,0,14
4694,Vaccinated,child,4,64,H_1564,home,4,64,25,25
2925,Susceptible,adult,73,34,H_975,home,73,34,69,85
62,Susceptible,child,13,80,H_20,home,13,80,45,45
1040,Vaccinated,adult,9,77,H_346,home,9,77,33,57
2183,Vaccinated,senior,28,55,H_727,home,28,55,21,45
2920,Vaccinated,adult,20,35,H_973,home,20,35,19,35
971,Susceptible,adult,34,88,H_323,home,34,88,79,56
4839,Susceptible,adult,65,15,H_1613,home,65,15,29,64
2831,Susceptible,adult,87,66,H_943,home,87,66,33,63
736,Vaccinated,adult,68,25,H_245,home,68,25,7,28
3872,Vaccinated,child,14,10,H_1290,home,14,10,10,10
3399,Susceptible,adult,10,20,H_1133,home,10,20,76,83
4938,Susceptible,adult,10,50,H_1646,home,10,50,51,8
3873,Susceptible,adult,73,30,H_1291,home,73,30,6,66
999,Susceptible,adult,26,12,H_333,home,26,12,1,48
4886,Vaccinated,senior,18,14,H_1628,home,18,14,65,62
2307,Susceptible,adult,69,56,H_769,home,69,56,57,57
966,Susceptible,child,51,30,H_322,home,51,30,10,10
515,Vaccinated,adult,61,6,H_171,home,61,6,83,1
2777,Susceptible,adult,70,47,H_925,home,70,47,57,33
4459,Vaccinated,adult,70,71,H_1486,home,70,71,71,65
2456,Vaccinated,adult,52,10,H_818,home,52,10,25,30
992,Susceptible,adult,21,40,H_330,home,21,40,17,70
3264,Vaccinated,adult,39,50,H_1088,home,39,50,77,84
3919,Susceptible,child,3,37,H_1306,home,3,37,45,45
4236,Vaccinated,adult,42,78,H_1412,home,42,78,83,8
4838,Susceptible,adult,43,57,H_1612,home,43,57,67,72
3824,Vaccinated,adult,0,19,H_1274,home,0,19,1,15
4278,Vaccinated,child,79,21,H_1426,home,79,21,10,10
1142,Vaccinated,child,64,1,H_380,home,64,1,75,20
3540,Susceptible,adult,53,62,H_1180,home,53,62,8,68
1587,Susceptible,adult,59,10,H_529,home,59,10,3,16
405,Vaccinated,adult,84,22,H_135,home,84,22,81,48
3969,Susceptible,adult,84,59,H_1323,home,84,59,4,1
2184,Susceptible,adult,19,81,H_728,home,19,81,10,67
936,Susceptible,adult,70,30,H_312,home,70,30,41,73
2120,Vaccinated,senior,53,81,H_706,home,53,81,50,1
39,Vaccinated,adult,41,45,H_13,home,41,45,69,72
1246,Susceptible,senior,43,23,H_415,home,43,23,27,76
1115,Susceptible,senior,24,30,H_371,home,24,30,40,43
986,Susceptible,child,59,19,H_328,home,59,19,65,65
1701,Susceptible,adult,22,55,H_567,home,22,55,57,60
4633,Susceptible,adult,43,64,H_1544,home,43,64,13,86
1593,Vaccinated,adult,19,30,H_531,home,19,30,68,9
3233,Susceptible,adult,56,75,H_1077,home,56,75,47,25
3323,Susceptible,adult,32,80,H_1107,home,32,80,47,81
3694,Vaccinated,adult,0,19,H_1231,home,0,19,11,11
3657,Susceptible,adult,7,65,H_1219,home,7,65,29,22
4597,Vaccinated,senior,11,66,H_1532,home,11,66,65,22
1791,Vaccinated,adult,74,87,H_597,home,74,87,49,15
460,Susceptible,senior,68,89,H_153,home,68,89,32,63
910,Susceptible,child,10,6,H_303,home,10,6,75,20
3688,Susceptible,adult,67,19,H_1229,home,67,19,81,43
2726,Susceptible,adult,21,37,H_908,home,21,37,76,80
4512,Vaccinated,senior,59,85,H_1504,home,59,85,76,83
2686,Susceptible,senior,32,9,H_895,home,32,9,79,88
543,Vaccinated,child,71,43,H_181,home,71,43,75,20
4673,Susceptible,adult,68,30,H_1557,home,68,30,33,18
1316,Susceptible,adult,5,57,H_438,home,5,57,37,5
3371,Susceptible,adult,17,74,H_1123,home,17,74,25,55
1190,Vaccinated,adult,30,87,H_396,home,30,87,88,83
2741,Susceptible,adult,5,2,H_913,home,5,2,60,69
3201,Susceptible,child,81,51,H_1067,home,81,51,10,10
228,Vaccinated,adult,56,50,H_76,home,56,50,46,84
1668,Vaccinated,adult,41,5,H_556,home,41,5,27,85
3190,Recovered,child,85,3,H_1063,home,85,3,25,25
3618,Susceptible,adult,33,9,H_1206,home,33,9,14,61
2403,Susceptible,senior,1,72,H_801,home,1,72,25,89
439,Susceptible,adult,32,28,H_146,home,32,28,70,35
4866,Susceptible,adult,50,63,H_1622,home,50,63,34,66
1071,Susceptible,adult,79,8,H_357,home,79,8,49,33
3299,Susceptible,adult,75,60,H_1099,home,75,60,11,1
1265,Susceptible,adult,79,70,H_421,home,79,70,4,11
920,Susceptible,senior,16,16,H_306,home,16,16,16,79
2384,Susceptible,senior,22,20,H_794,home,22,20,69,2
1724,Susceptible,adult,86,89,H_574,home,86,89,40,21
1870,Vaccinated,senior,42,31,H_623,home,42,31,16,7
2228,Susceptible,adult,85,0,H_742,home,85,0,55,10
4308,Susceptible,senior,84,75,H_1436,home,84,75,59,52
1105,Susceptible,child,7,36,H_368,home,7,36,10,10
1378,Susceptible,adult,34,30,H_459,home,34,30,11,28
3370,Susceptible,senior,17,74,H_1123,home,17,74,5,23
4264,Vaccinated,adult,89,78,H_1421,home,89,78,40,3
3584,Vaccinated,senior,16,35,H_1194,home,16,35,63,65
101,Susceptible,adult,58,75,H_33,home,58,75,13,37
4929,Recovered,adult,15,22,H_1643,home,15,22,5,66
2632,Susceptible,adult,10,36,H_877,home,10,36,78,21
3507,Susceptible,adult,58,61,H_1169,home,58,61,86,35
4549,Vaccinated,adult,28,3,H_1516,home,28,3,54,25
1529,Susceptible,adult,37,62,H_509,home,37,62,35,11
1946,Vaccinated,adult,50,45,H_648,home,50,45,23,1
1254,Vaccinated,adult,88,10,H_418,home,88,10,85,10
2175,Susceptible,child,22,20,H_725,home,22,20,75,20
1538,Susceptible,adult,0,81,H_512,home,0,81,35,63
3732,Vaccinated,senior,78,59,H_1244,home,78,59,16,33
4069,Susceptible,adult,0,81,H_1356,home,0,81,50,54
2085,Vaccinated,adult,80,18,H_695,home,80,18,38,83
4058,Vaccinated,adult,67,49,H_1352,home,67,49,88,62
1220,Susceptible,adult,65,65,H_406,home,65,65,89,73
501,Susceptible,child,72,43,H_167,home,72,43,65,65
597,Vaccinated,adult,9,68,H_199,home,9,68,31,59
4555,Susceptible,adult,5,19,H_1518,home,5,19,68,9
2449,Vaccinated,adult,14,31,H_816,home,14,31,71,87
1357,Susceptible,child,69,2,H_452,home,69,2,10,10
380,Susceptible,adult,9,22,H_126,home,9,22,22,76
187,Susceptible,adult,24,7,H_62,home,24,7,6,50
1652,Susceptible,adult,13,34,H_550,home,13,34,89,54
3338,Susceptible,adult,10,68,H_1112,home,10,68,2,19
4715,Vaccinated,adult,60,61,H_1571,home,60,61,63,53
4491,Vaccinated,adult,53,57,H_1497,home,53,57,74,46
2658,Susceptible,adult,0,89,H_886,home,0,89,71,79
2505,Vaccinated,child,20,70,H_835,home,20,70,45,45
2209,Susceptible,adult,28,78,H_736,home,28,78,31,16
3637,Vaccinated,child,10,49,H_1212,home,10,49,65,65
1271,Vaccinated,adult,37,24,H_423,home,37,24,1,9
4133,Vaccinated,adult,12,5,H_1377,home,12,5,6,79
4772,Vaccinated,adult,79,80,H_1590,home,79,80,15,20
4628,Susceptible,adult,19,50,H_1542,home,19,50,84,75
2659,Vaccinated,adult,0,89,H_886,home,0,89,10,72
4385,Susceptible,adult,84,25,H_1461,home,84,25,33,0
2903,Vaccinated,adult,46,4,H_967,home,46,4,33,89
1221,Susceptible,adult,32,72,H_407,home,32,72,17,72
