agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
2963,Susceptible,adult,78,52,H_987,work,80,61,78,52
4167,Recovered,child,10,10,H_1389,school,43,74,10,10
1117,Vaccinated,senior,32,68,H_372,work,29,59,32,68
528,Vaccinated,senior,57,8,H_176,work,22,53,57,8
2846,Susceptible,adult,15,69,H_948,work,52,26,15,69
2374,Susceptible,senior,34,23,H_791,home,34,23,65,55
3488,Susceptible,adult,24,19,H_1162,work,0,0,24,19
2207,Recovered,child,65,65,H_735,school,64,74,65,65
1377,Vaccinated,senior,60,25,H_459,home,60,25,51,44
1640,Recovered,child,25,25,H_546,school,9,22,25,25
815,Vaccinated,adult,59,20,H_271,work,24,32,59,20
372,Susceptible,adult,17,41,H_124,work,48,28,17,41
543,Vaccinated,adult,74,77,H_181,work,65,48,74,77
482,Susceptible,adult,13,6,H_160,work,46,5,13,6
2638,Susceptible,senior,80,63,H_879,work,53,89,80,63
1587,Susceptible,adult,75,50,H_529,work,46,8,75,50
3606,Recovered,child,75,20,H_1202,school,81,31,75,20
1288,Vaccinated,adult,47,68,H_429,work,85,20,47,68
3064,Susceptible,adult,54,15,H_1021,work,52,46,54,15
4676,Vaccinated,senior,35,61,H_1558,work,51,42,35,61
912,Susceptible,senior,39,75,H_304,work,71,47,39,75
1406,Susceptible,adult,13,60,H_468,work,68,36,13,60
1425,Vaccinated,senior,56,35,H_475,work,10,47,56,35
938,Recovered,adult,59,29,H_312,work,1,63,59,29
3392,Vaccinated,adult,55,13,H_1130,work,43,34,55,13
710,Susceptible,senior,84,43,H_236,home,84,43,1,66
3367,Vaccinated,adult,74,74,H_1122,work,71,3,74,74
277,Vaccinated,senior,83,82,H_92,work,83,36,83,82
3586,Susceptible,adult,70,47,H_1195,work,19,88,70,47
4894,Susceptible,adult,36,14,H_1631,work,55,72,36,14
901,Susceptible,adult,68,53,H_300,work,77,82,68,53
1980,Vaccinated,adult,37,17,H_660,work,18,50,37,17
2505,Recovered,child,45,45,H_835,school,35,3,45,45
1275,Susceptible,senior,40,23,H_425,home,40,23,80,66
4621,Susceptible,adult,65,26,H_1540,work,69,61,65,26
1530,Susceptible,adult,78,86,H_510,work,65,61,78,86
293,Susceptible,senior,84,59,H_97,home,84,59,73,81
4719,Vaccinated,adult,3,61,H_1573,work,66,70,3,61
3103,Susceptible,senior,31,6,H_1034,work,58,34,31,6
4479,Susceptible,adult,9,83,H_1493,work,67,84,9,83
3886,Recovered,child,65,65,H_1295,school,21,56,65,65
4330,Susceptible,senior,25,78,H_1443,work,30,83,25,78
4935,Susceptible,adult,33,65,H_1645,work,83,80,33,65
