agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
561,Recovered,child,65,65,H_187,school,41,15,65,65
239,Vaccinated,adult,80,23,H_79,work,7,12,80,23
1374,Vaccinated,adult,65,15,H_458,work,75,19,65,15
3557,Susceptible,senior,0,29,H_1185,work,34,64,0,29
1334,Vaccinated,adult,34,36,H_444,work,2,31,34,36
2716,Vaccinated,adult,87,50,H_905,work,59,27,87,50
4620,Vaccinated,senior,30,11,H_1540,home,30,11,40,28
4629,Vaccinated,adult,31,13,H_1543,work,18,35,31,13
654,Vaccinated,adult,5,8,H_218,work,9,59,5,8
1702,Vaccinated,adult,28,5,H_567,work,51,89,28,5
3174,Susceptible,child,75,20,H_1058,school,46,20,75,20
1283,Susceptible,adult,7,4,H_427,work,4,44,7,4
1137,Vaccinated,child,45,45,H_379,school,3,58,45,45
589,Vaccinated,adult,43,84,H_196,work,14,12,43,84
2209,Vaccinated,adult,5,22,H_736,work,81,3,5,22
1446,Vaccinated,adult,29,47,H_482,work,85,27,29,47
4116,Susceptible,senior,49,57,H_1372,work,69,74,49,57
2332,Susceptible,senior,56,51,H_777,work,73,58,56,51
1011,Susceptible,adult,79,23,H_337,work,80,30,79,23
4771,Vaccinated,adult,41,39,H_1590,work,58,17,41,39
2564,Recovered,child,10,10,H_854,school,39,38,10,10
1210,Vaccinated,child,45,45,H_403,school,59,56,45,45
3361,Vaccinated,adult,31,19,H_1120,work,17,38,31,19
4694,Susceptible,senior,70,0,H_1564,work,82,79,70,0
1361,Vaccinated,adult,33,73,H_453,work,13,7,33,73
2270,Vaccinated,adult,16,3,H_756,work,68,36,16,3
4462,Vaccinated,adult,10,49,H_1487,work,5,64,10,49
4977,Vaccinated,senior,73,0,H_1659,work,78,37,73,0
187,Susceptible,adult,30,79,H_62,work,11,26,30,79
2847,Vaccinated,child,65,65,H_949,school,89,52,65,65
612,Susceptible,adult,37,38,H_204,work,21,80,37,38
2066,Recovered,adult,39,51,H_688,work,25,83,39,51
3498,Vaccinated,adult,88,32,H_1166,work,26,61,88,32
2406,Susceptible,adult,42,55,H_802,work,14,14,42,55
1109,Vaccinated,adult,15,31,H_369,work,53,60,15,31
2966,Vaccinated,adult,87,15,H_988,work,3,16,87,15
3469,Vaccinated,adult,51,31,H_1156,work,1,13,51,31
1828,Vaccinated,senior,10,37,H_609,home,10,37,70,40
4156,Vaccinated,child,75,20,H_1385,school,73,40,75,20
1644,Vaccinated,child,75,20,H_548,school,14,3,75,20
2986,Susceptible,adult,74,43,H_995,work,19,21,74,43
1838,Susceptible,adult,68,80,H_612,work,44,54,68,80
3763,Vaccinated,adult,50,24,H_1254,work,83,88,50,24
2698,Susceptible,senior,22,28,H_899,work,48,89,22,28
4727,Susceptible,adult,87,80,H_1575,work,73,53,87,80
4447,Susceptible,adult,16,70,H_1482,work,62,25,16,70
4540,Vaccinated,senior,29,79,H_1513,home,29,79,45,52
46,Vaccinated,senior,54,85,H_15,work,65,63,54,85
1439,Susceptible,senior,46,38,H_479,work,60,14,46,38
4544,Vaccinated,adult,66,44,H_1514,work,19,60,66,44
3933,Vaccinated,adult,20,82,H_1311,work,31,83,20,82
4098,Vaccinated,adult,62,79,H_1366,work,38,31,62,79
4173,Vaccinated,adult,57,76,H_1391,work,55,41,57,76
3001,Vaccinated,adult,78,4,H_1000,work,12,21,78,4
506,Vaccinated,adult,25,52,H_168,work,71,60,25,52
2846,Vaccinated,adult,68,87,H_948,work,85,1,68,87
4360,Vaccinated,senior,39,51,H_1453,work,78,70,39,51
264,Vaccinated,child,75,20,H_88,school,31,0,75,20
2305,Susceptible,adult,37,58,H_768,work,58,87,37,58
1251,Vaccinated,adult,70,34,H_417,work,56,67,70,34
2686,Vaccinated,adult,7,73,H_895,work,20,60,7,73
4179,Vaccinated,senior,8,55,H_1393,work,36,52,8,55
77,Vaccinated,senior,86,89,H_25,work,66,79,86,89
996,Vaccinated,child,25,25,H_332,school,20,30,25,25
3363,Susceptible,child,75,20,H_1121,school,19,43,75,20
2458,Vaccinated,adult,78,80,H_819,work,18,1,78,80
1489,Vaccinated,adult,50,89,H_496,work,3,57,50,89
3285,Susceptible,senior,62,74,H_1095,work,7,84,62,74
