agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
3226,Susceptible,adult,67,10,H_1075,home,67,10,85,2
200,Recovered,adult,77,20,H_66,home,77,20,2,17
4435,Recovered,child,37,72,H_1478,home,37,72,25,25
3687,Susceptible,adult,49,56,H_1229,home,49,56,9,71
1549,Vaccinated,adult,24,68,H_516,home,24,68,37,53
1187,Vaccinated,senior,5,27,H_395,home,5,27,73,43
2961,Vaccinated,child,80,61,H_987,home,80,61,10,10
2538,Vaccinated,adult,65,65,H_846,home,65,65,37,55
4901,Vaccinated,adult,28,58,H_1633,home,28,58,46,61
3652,Recovered,child,57,38,H_1217,home,57,38,10,10
1004,Vaccinated,adult,12,28,H_334,home,12,28,32,58
830,Susceptible,adult,64,86,H_276,home,64,86,86,4
4428,Vaccinated,senior,40,65,H_1476,home,40,65,5,7
4232,Vaccinated,child,52,57,H_1410,home,52,57,75,20
1056,Vaccinated,adult,70,7,H_352,home,70,7,75,86
3178,Vaccinated,child,89,68,H_1059,home,89,68,45,45
3630,Susceptible,child,27,81,H_1210,home,27,81,45,45
2553,Vaccinated,senior,51,0,H_851,home,51,0,14,16
2214,Vaccinated,child,18,43,H_738,home,18,43,10,10
1788,Vaccinated,adult,26,80,H_596,home,26,80,0,38
2290,Vaccinated,adult,46,67,H_763,home,46,67,3,73
1447,Vaccinated,child,28,40,H_482,home,28,40,65,65
4171,Recovered,senior,6,14,H_1390,home,6,14,27,24
2718,Susceptible,adult,10,29,H_906,home,10,29,58,66
806,Vaccinated,adult,51,13,H_268,home,51,13,41,64
4320,Vaccinated,adult,58,87,H_1440,home,58,87,27,69
4363,Susceptible,senior,77,44,H_1454,home,77,44,37,36
2108,Vaccinated,senior,44,30,H_702,home,44,30,15,73
1344,Susceptible,adult,69,45,H_448,home,69,45,25,57
356,Vaccinated,adult,35,82,H_118,home,35,82,16,30
4695,Vaccinated,adult,33,79,H_1565,home,33,79,58,23
3509,Recovered,senior,42,61,H_1169,home,42,61,14,83
2144,Susceptible,adult,2,70,H_714,home,2,70,0,32
3014,Vaccinated,adult,80,16,H_1004,home,80,16,43,7
4348,Vaccinated,child,30,63,H_1449,home,30,63,25,25
1234,Vaccinated,adult,25,38,H_411,home,25,38,59,80
784,Susceptible,adult,67,67,H_261,home,67,67,10,81
1022,Vaccinated,adult,52,85,H_340,home,52,85,53,73
3364,Susceptible,senior,17,4,H_1121,home,17,4,66,79
1071,Susceptible,senior,86,62,H_357,home,86,62,87,41
533,Vaccinated,adult,47,18,H_177,home,47,18,48,31
593,Vaccinated,adult,35,45,H_197,home,35,45,35,74
4285,Recovered,adult,6,79,H_1428,home,6,79,59,70
2314,Vaccinated,adult,61,74,H_771,home,61,74,15,83
3436,Vaccinated,senior,13,55,H_1145,home,13,55,26,2
283,Recovered,child,67,88,H_94,home,67,88,10,10
4712,Recovered,child,14,33,H_1570,home,14,33,45,45
2081,Recovered,child,82,16,H_693,home,82,16,10,10
4028,Vaccinated,senior,8,54,H_1342,home,8,54,28,63
1726,Vaccinated,child,31,46,H_575,home,31,46,65,65
149,Vaccinated,adult,0,79,H_49,home,0,79,12,87
1817,Susceptible,adult,81,13,H_605,home,81,13,6,48
213,Vaccinated,adult,48,51,H_71,home,48,51,19,69
740,Vaccinated,child,21,63,H_246,home,21,63,45,45
3159,Vaccinated,adult,15,1,H_1053,home,15,1,74,31
4163,Vaccinated,senior,73,78,H_1387,home,73,78,89,57
1529,Vaccinated,adult,36,54,H_509,home,36,54,31,28
1372,Vaccinated,adult,0,59,H_457,home,0,59,50,35
1350,Vaccinated,adult,54,72,H_450,home,54,72,72,49
2746,Vaccinated,senior,85,86,H_915,home,85,86,57,54
3451,Vaccinated,adult,13,16,H_1150,home,13,16,14,18
4956,Recovered,child,39,33,H_1652,home,39,33,25,25
1968,Vaccinated,adult,25,84,H_656,home,25,84,75,66
1014,Vaccinated,senior,28,16,H_338,home,28,16,29,66
1475,Susceptible,adult,45,78,H_491,home,45,78,77,10
1294,Susceptible,adult,78,44,H_431,home,78,44,75,10
4166,Recovered,child,51,6,H_1388,home,51,6,45,45
2078,Vaccinated,adult,18,26,H_692,home,18,26,3,74
4402,Vaccinated,senior,49,3,H_1467,home,49,3,30,11
2710,Susceptible,senior,68,77,H_903,home,68,77,31,25
2677,Vaccinated,senior,29,84,H_892,home,29,84,9,73
390,Recovered,child,70,43,H_130,home,70,43,65,65
2106,Vaccinated,adult,44,30,H_702,home,44,30,75,82
3629,Vaccinated,child,36,14,H_1209,home,36,14,65,65
1353,Susceptible,child,45,39,H_451,home,45,39,65,65
3777,Vaccinated,adult,57,45,H_1259,home,57,45,10,88
4727,Susceptible,child,49,23,H_1575,home,49,23,65,65
4710,Vaccinated,senior,14,33,H_1570,home,14,33,8,26
2739,Susceptible,adult,87,79,H_913,home,87,79,38,50
3640,Susceptible,senior,79,16,H_1213,home,79,16,76,13
3719,Vaccinated,adult,59,11,H_1239,home,59,11,66,80
1532,Susceptible,adult,65,61,H_510,home,65,61,18,12
2985,Vaccinated,senior,88,53,H_995,home,88,53,76,38
1040,Susceptible,adult,68,85,H_346,home,68,85,27,60
4446,Susceptible,adult,39,45,H_1482,home,39,45,24,65
4633,Susceptible,adult,43,54,H_1544,home,43,54,40,61
4502,Vaccinated,senior,9,80,H_1500,home,9,80,20,73
4165,Vaccinated,adult,51,6,H_1388,home,51,6,29,37
596,Vaccinated,adult,63,82,H_198,home,63,82,70,25
1295,Vaccinated,adult,78,44,H_431,home,78,44,40,48
2895,Recovered,adult,65,0,H_965,home,65,0,38,24
3804,Vaccinated,senior,53,56,H_1268,home,53,56,63,65
