agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
1662,Recovered,adult,61,4,H_554,work,29,33,61,4
167,Susceptible,adult,29,6,H_55,work,70,50,29,6
1869,Susceptible,adult,82,71,H_623,work,15,83,82,71
204,Susceptible,senior,57,74,H_68,home,57,74,86,65
203,Vaccinated,adult,13,24,H_67,work,56,12,13,24
498,Vaccinated,senior,69,49,H_166,home,69,49,48,52
3674,Susceptible,adult,15,30,H_1224,work,18,66,15,30
1421,Recovered,child,65,65,H_473,school,55,73,65,65
4450,Susceptible,senior,1,45,H_1483,work,57,58,1,45
2266,Recovered,child,75,20,H_755,school,8,70,75,20
1475,Susceptible,senior,75,28,H_491,work,88,38,75,28
777,Susceptible,adult,74,61,H_259,work,13,79,74,61
1751,Vaccinated,adult,18,30,H_583,work,29,49,18,30
4400,Susceptible,adult,12,78,H_1466,work,76,11,12,78
2825,Susceptible,adult,36,85,H_941,work,7,48,36,85
2886,Susceptible,adult,60,59,H_962,work,57,2,60,59
4514,Vaccinated,senior,14,54,H_1504,home,14,54,5,31
4130,Susceptible,senior,37,4,H_1376,home,37,4,38,84
281,Recovered,child,65,65,H_93,school,75,11,65,65
259,Recovered,child,65,65,H_86,school,74,13,65,65
4202,Susceptible,adult,52,60,H_1400,work,14,76,52,60
734,Vaccinated,child,75,20,H_244,school,6,1,75,20
1622,Vaccinated,adult,54,74,H_540,work,39,72,54,74
746,Susceptible,adult,61,30,H_248,work,61,25,61,30
3480,Susceptible,adult,53,82,H_1160,work,86,52,53,82
611,Vaccinated,senior,30,2,H_203,work,47,13,30,2
3011,Susceptible,adult,57,11,H_1003,work,40,79,57,11
860,Vaccinated,senior,72,16,H_286,work,49,72,72,16
1191,Vaccinated,adult,53,61,H_397,work,13,54,53,61
4884,Susceptible,senior,33,69,H_1628,work,10,22,33,69
1859,Susceptible,adult,56,29,H_619,work,61,29,56,29
2292,Susceptible,adult,9,62,H_764,work,19,78,9,62
2143,Vaccinated,senior,2,81,H_714,home,2,81,17,37
988,Susceptible,senior,54,9,H_329,home,54,9,83,21
1697,Susceptible,child,65,65,H_565,school,34,42,65,65
1345,Vaccinated,adult,67,48,H_448,work,51,1,67,48
910,Susceptible,adult,8,34,H_303,work,76,58,8,34
1840,Susceptible,adult,64,85,H_613,work,25,58,64,85
3592,Susceptible,adult,86,9,H_1197,work,80,42,86,9
1131,Susceptible,adult,55,65,H_377,work,82,55,55,65
151,Susceptible,adult,0,64,H_50,work,28,19,0,64
1857,Susceptible,child,25,25,H_619,school,61,29,25,25
1582,Susceptible,child,75,20,H_527,school,40,40,75,20
915,Recovered,child,75,20,H_305,school,68,38,75,20
2656,Recovered,adult,79,19,H_885,work,33,88,79,19
