agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
508,Susceptible,child,69,82,H_169,home,69,82,65,65
2330,Susceptible,adult,14,64,H_776,home,14,64,26,12
2998,Recovered,child,67,5,H_999,home,67,5,25,25
4666,Susceptible,senior,9,79,H_1555,home,9,79,38,68
4304,Susceptible,adult,47,80,H_1434,home,47,80,10,58
4089,Vaccinated,senior,12,88,H_1363,home,12,88,1,50
2984,Susceptible,adult,56,19,H_994,home,56,19,62,17
568,Susceptible,adult,7,1,H_189,home,7,1,51,73
3472,Susceptible,adult,24,72,H_1157,home,24,72,57,60
2798,Susceptible,adult,63,40,H_932,home,63,40,81,57
1694,Susceptible,adult,59,75,H_564,home,59,75,15,64
3711,Susceptible,senior,75,7,H_1237,home,75,7,14,33
4117,Susceptible,senior,69,74,H_1372,home,69,74,22,29
1485,Susceptible,adult,14,77,H_495,home,14,77,47,34
2162,Susceptible,child,45,32,H_720,home,45,32,25,25
3323,Susceptible,adult,68,49,H_1107,home,68,49,36,56
1268,Vaccinated,child,22,39,H_422,home,22,39,45,45
817,Recovered,adult,13,79,H_272,home,13,79,67,37
4607,Susceptible,adult,10,51,H_1535,home,10,51,8,35
248,Susceptible,adult,65,64,H_82,home,65,64,23,64
3218,Vaccinated,adult,75,71,H_1072,home,75,71,23,74
1205,Susceptible,senior,81,16,H_401,home,81,16,57,80
1073,Susceptible,adult,67,31,H_357,home,67,31,34,79
4768,Recovered,child,20,64,H_1589,home,20,64,45,45
3654,Vaccinated,adult,56,41,H_1218,home,56,41,77,80
1587,Vaccinated,adult,26,66,H_529,home,26,66,73,24
1079,Susceptible,senior,3,57,H_359,home,3,57,13,80
1471,Vaccinated,senior,38,77,H_490,home,38,77,18,40
4975,Susceptible,adult,44,39,H_1658,home,44,39,28,3
620,Susceptible,child,73,52,H_206,home,73,52,25,25
3617,Susceptible,adult,75,26,H_1205,home,75,26,18,12
2085,Susceptible,adult,25,11,H_695,home,25,11,51,89
4494,Vaccinated,adult,40,65,H_1498,home,40,65,61,0
1671,Susceptible,senior,70,34,H_557,home,70,34,23,79
332,Susceptible,adult,60,81,H_110,home,60,81,89,38
232,Susceptible,adult,28,7,H_77,home,28,7,52,27
4527,Vaccinated,senior,76,4,H_1509,home,76,4,87,70
3883,Vaccinated,senior,80,17,H_1294,home,80,17,85,67
1296,Vaccinated,adult,28,33,H_432,home,28,33,33,4
2352,Vaccinated,senior,85,35,H_784,home,85,35,60,48
33,Susceptible,adult,22,7,H_11,home,22,7,56,64
2040,Susceptible,adult,34,17,H_680,home,34,17,87,74
2408,Susceptible,adult,14,14,H_802,home,14,14,76,88
957,Susceptible,adult,80,58,H_319,home,80,58,77,0
3888,Vaccinated,child,0,10,H_1296,home,0,10,10,10
1028,Susceptible,adult,89,41,H_342,home,89,41,13,41
4464,Vaccinated,child,43,36,H_1488,home,43,36,45,45
3092,Vaccinated,child,4,73,H_1030,home,4,73,10,10
3713,Vaccinated,adult,75,7,H_1237,home,75,7,40,53
3868,Vaccinated,adult,21,58,H_1289,home,21,58,13,31
2161,Susceptible,senior,45,32,H_720,home,45,32,15,15
4783,Vaccinated,adult,61,33,H_1594,home,61,33,45,57
3540,Susceptible,senior,27,61,H_1180,home,27,61,51,77
4613,Vaccinated,adult,39,7,H_1537,home,39,7,8,78
3502,Susceptible,adult,35,60,H_1167,home,35,60,78,62
4209,Vaccinated,adult,28,4,H_1403,home,28,4,0,14
4619,Vaccinated,adult,72,6,H_1539,home,72,6,56,21
3008,Recovered,child,61,58,H_1002,home,61,58,10,10
1496,Susceptible,adult,16,62,H_498,home,16,62,18,41
3412,Vaccinated,adult,10,20,H_1137,home,10,20,18,5
4662,Susceptible,adult,44,56,H_1554,home,44,56,77,74
3591,Vaccinated,adult,34,19,H_1197,home,34,19,13,32
4239,Vaccinated,adult,67,44,H_1413,home,67,44,67,84
266,Susceptible,adult,31,0,H_88,home,31,0,30,8
2397,Susceptible,adult,34,85,H_799,home,34,85,10,34
1764,Recovered,child,25,74,H_588,home,25,74,65,65
4972,Susceptible,adult,75,89,H_1657,home,75,89,29,33
4072,Recovered,child,74,67,H_1357,home,74,67,45,45
1520,Vaccinated,senior,74,53,H_506,home,74,53,16,16
487,Susceptible,adult,12,19,H_162,home,12,19,84,38
3397,Susceptible,adult,18,71,H_1132,home,18,71,39,43
3650,Susceptible,adult,32,62,H_1216,home,32,62,31,9
2453,Vaccinated,child,76,24,H_817,home,76,24,10,10
4606,Vaccinated,adult,10,51,H_1535,home,10,51,52,0
