agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
1342,Susceptible,adult,2,57,H_447,home,2,57,1,78
4840,Susceptible,child,65,16,H_1613,home,65,16,65,65
3628,Susceptible,adult,29,15,H_1209,home,29,15,40,50
4649,Susceptible,senior,61,7,H_1549,home,61,7,49,29
311,Susceptible,adult,78,20,H_103,home,78,20,5,33
2632,Susceptible,adult,32,54,H_877,home,32,54,72,58
2337,Vaccinated,senior,47,45,H_779,home,47,45,82,53
3188,Vaccinated,adult,65,27,H_1062,home,65,27,17,5
1053,Vaccinated,senior,7,40,H_351,home,7,40,56,32
1168,Vaccinated,adult,6,12,H_389,home,6,12,88,38
1710,Susceptible,adult,52,16,H_570,home,52,16,73,46
3778,Susceptible,child,58,22,H_1259,home,58,22,65,65
3489,Vaccinated,child,73,3,H_1163,home,73,3,25,25
1203,Vaccinated,adult,22,71,H_401,home,22,71,11,32
412,Susceptible,child,1,23,H_137,home,1,23,75,20
1522,Susceptible,adult,4,66,H_507,home,4,66,19,1
2939,Vaccinated,senior,37,19,H_979,home,37,19,14,74
3989,Vaccinated,child,40,62,H_1329,home,40,62,65,65
2920,Susceptible,child,63,30,H_973,home,63,30,75,20
4859,Vaccinated,senior,53,76,H_1619,home,53,76,79,81
3927,Susceptible,child,23,65,H_1309,home,23,65,75,20
1322,Susceptible,child,30,37,H_440,home,30,37,25,25
2068,Susceptible,child,19,52,H_689,home,19,52,45,45
3936,Susceptible,senior,74,68,H_1312,home,74,68,18,35
2193,Susceptible,adult,13,63,H_731,home,13,63,12,1
2944,Vaccinated,adult,39,38,H_981,home,39,38,89,79
4489,Susceptible,child,31,17,H_1496,home,31,17,65,65
1777,Susceptible,adult,70,45,H_592,home,70,45,42,75
1584,Vaccinated,adult,77,4,H_528,home,77,4,14,66
1031,Susceptible,senior,81,39,H_343,home,81,39,63,22
3870,Vaccinated,adult,13,80,H_1290,home,13,80,38,21
1817,Vaccinated,child,86,38,H_605,home,86,38,65,65
3396,Vaccinated,adult,13,40,H_1132,home,13,40,26,51
4822,Vaccinated,adult,13,82,H_1607,home,13,82,5,35
3554,Susceptible,senior,48,27,H_1184,home,48,27,33,13
3042,Vaccinated,senior,85,4,H_1014,home,85,4,22,88
293,Vaccinated,adult,75,0,H_97,home,75,0,0,51
4332,Susceptible,adult,29,85,H_1444,home,29,85,78,72
663,Vaccinated,adult,52,39,H_221,home,52,39,54,45
4407,Susceptible,adult,43,65,H_1469,home,43,65,31,63
3734,Susceptible,adult,4,50,H_1244,home,4,50,86,7
4902,Susceptible,adult,9,25,H_1634,home,9,25,36,7
4632,Susceptible,adult,67,3,H_1544,home,67,3,21,28
2192,Susceptible,child,82,71,H_730,home,82,71,45,45
2663,Recovered,child,68,45,H_887,home,68,45,45,45
4658,Vaccinated,adult,33,36,H_1552,home,33,36,65,35
2179,Vaccinated,child,75,68,H_726,home,75,68,65,65
454,Susceptible,adult,5,55,H_151,home,5,55,41,85
2419,Vaccinated,adult,8,18,H_806,home,8,18,73,44
1301,Susceptible,adult,30,83,H_433,home,30,83,23,6
2320,Susceptible,adult,34,60,H_773,home,34,60,65,73
1045,Vaccinated,child,81,53,H_348,home,81,53,45,45
1783,Susceptible,adult,65,83,H_594,home,65,83,75,48
1484,Susceptible,adult,60,5,H_494,home,60,5,52,14
857,Vaccinated,child,69,47,H_285,home,69,47,75,20
2533,Vaccinated,adult,24,75,H_844,home,24,75,86,67
4392,Vaccinated,senior,45,13,H_1464,home,45,13,81,61
195,Susceptible,child,64,36,H_65,home,64,36,75,20
4110,Susceptible,adult,73,9,H_1370,home,73,9,3,39
1850,Susceptible,child,42,64,H_616,home,42,64,65,65
3891,Susceptible,senior,51,63,H_1297,home,51,63,20,57
804,Vaccinated,senior,29,66,H_268,home,29,66,82,43
1185,Vaccinated,adult,15,15,H_395,home,15,15,0,47
2983,Vaccinated,adult,56,0,H_994,home,56,0,73,45
1666,Susceptible,adult,3,51,H_555,home,3,51,78,7
1436,Recovered,senior,62,46,H_478,home,62,46,15,75
3543,Recovered,adult,11,53,H_1181,home,11,53,52,36
2949,Susceptible,adult,42,81,H_983,home,42,81,25,10
1965,Susceptible,adult,89,6,H_655,home,89,6,48,40
2827,Vaccinated,senior,9,39,H_942,home,9,39,36,5
464,Vaccinated,adult,41,61,H_154,home,41,61,1,28
626,Vaccinated,adult,36,32,H_208,home,36,32,44,50
4969,Susceptible,senior,18,55,H_1656,home,18,55,48,20
734,Susceptible,adult,66,47,H_244,home,66,47,26,54
2687,Susceptible,senior,22,66,H_895,home,22,66,86,51
4810,Vaccinated,child,57,45,H_1603,home,57,45,65,65
4023,Susceptible,senior,77,71,H_1341,home,77,71,51,35
427,Vaccinated,adult,36,4,H_142,home,36,4,0,78
670,Susceptible,senior,5,1,H_223,home,5,1,66,63
165,Vaccinated,adult,37,32,H_55,home,37,32,18,15
1950,Vaccinated,senior,28,44,H_650,home,28,44,49,44
4809,Susceptible,adult,57,45,H_1603,home,57,45,48,33
1727,Susceptible,adult,71,54,H_575,home,71,54,24,10
1651,Vaccinated,child,47,43,H_550,home,47,43,75,20
2180,Susceptible,adult,75,68,H_726,home,75,68,14,46
1707,Susceptible,adult,82,10,H_569,home,82,10,31,12
1861,Vaccinated,adult,22,45,H_620,home,22,45,70,16
825,Susceptible,adult,4,2,H_275,home,4,2,11,59
2885,Susceptible,adult,56,50,H_961,home,56,50,72,60
3761,Vaccinated,adult,76,66,H_1253,home,76,66,17,3
1679,Vaccinated,adult,53,42,H_559,home,53,42,38,7
4571,Vaccinated,adult,82,57,H_1523,home,82,57,26,71
2504,Susceptible,adult,54,64,H_834,home,54,64,38,68
2280,Recovered,child,6,27,H_760,home,6,27,75,20
1981,Susceptible,adult,24,37,H_660,home,24,37,8,18
2053,Susceptible,adult,55,85,H_684,home,55,85,9,42
1184,Vaccinated,child,52,7,H_394,home,52,7,65,65
3525,Susceptible,child,55,61,H_1175,home,55,61,65,65
1667,Susceptible,senior,3,51,H_555,home,3,51,44,83
2857,Vaccinated,adult,39,87,H_952,home,39,87,77,11
922,Susceptible,senior,34,2,H_307,home,34,2,74,11
1986,Vaccinated,adult,10,8,H_662,home,10,8,11,74
2793,Susceptible,child,76,88,H_931,home,76,88,75,20
2223,Vaccinated,adult,76,73,H_741,home,76,73,22,1
2901,Susceptible,adult,89,36,H_967,home,89,36,4,23
382,Vaccinated,adult,14,20,H_127,home,14,20,32,17
2443,Susceptible,child,30,65,H_814,home,30,65,65,65
1745,Susceptible,child,22,0,H_581,home,22,0,25,25
651,Susceptible,adult,28,28,H_217,home,28,28,65,76
739,Susceptible,adult,15,74,H_246,home,15,74,15,60
2640,Vaccinated,child,21,25,H_880,home,21,25,25,25
153,Vaccinated,adult,39,68,H_51,home,39,68,29,66
2951,Recovered,child,42,81,H_983,home,42,81,75,20
2123,Susceptible,senior,4,37,H_707,home,4,37,41,64
559,Susceptible,adult,39,3,H_186,home,39,3,22,47
1829,Vaccinated,senior,87,59,H_609,home,87,59,57,67
1485,Susceptible,adult,60,41,H_495,home,60,41,38,80
3304,Susceptible,adult,49,34,H_1101,home,49,34,75,4
1796,Susceptible,adult,67,28,H_598,home,67,28,33,66
1193,Susceptible,senior,63,71,H_397,home,63,71,2,79
2722,Susceptible,adult,66,83,H_907,home,66,83,38,40
2199,Vaccinated,child,31,16,H_733,home,31,16,65,65
1681,Susceptible,senior,29,20,H_560,home,29,20,68,35
