agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
3858,Susceptible,adult,29,69,H_1286,work,66,41,29,69
2518,Vaccinated,adult,63,32,H_839,work,30,88,63,32
4950,Susceptible,adult,7,26,H_1650,work,89,60,7,26
2825,Susceptible,adult,12,37,H_941,work,0,87,12,37
3455,Infected,child,10,10,H_1151,school,9,36,10,10
1519,Vaccinated,senior,63,39,H_506,work,74,53,63,39
1754,Susceptible,adult,25,61,H_584,work,68,5,25,61
2150,Recovered,senior,82,13,H_716,home,82,13,29,55
4816,Vaccinated,adult,11,44,H_1605,work,84,13,11,44
529,Susceptible,adult,70,23,H_176,work,11,87,70,23
2306,Susceptible,adult,32,52,H_768,work,58,87,32,52
3724,Recovered,child,65,65,H_1241,school,40,48,65,65
4429,Vaccinated,adult,17,36,H_1476,work,62,47,17,36
291,Susceptible,senior,40,33,H_97,home,40,33,20,85
2227,Susceptible,adult,3,27,H_742,work,71,35,3,27
1471,Vaccinated,senior,18,40,H_490,work,38,77,18,40
4463,Vaccinated,senior,33,34,H_1487,work,5,64,33,34
3566,Vaccinated,senior,87,83,H_1188,work,80,55,87,83
504,Susceptible,senior,40,2,H_168,work,71,60,40,2
2460,Susceptible,child,65,65,H_820,school,67,27,65,65
1804,Recovered,child,10,10,H_601,school,2,35,10,10
2077,Susceptible,adult,60,80,H_692,work,4,83,60,80
3359,Susceptible,adult,86,76,H_1119,work,22,15,86,76
4482,Susceptible,adult,45,77,H_1494,work,8,19,45,77
2984,Susceptible,adult,62,17,H_994,work,56,19,62,17
36,Vaccinated,adult,45,6,H_12,work,13,15,45,6
1603,Vaccinated,adult,52,5,H_534,work,72,25,52,5
2426,Susceptible,adult,14,68,H_808,work,21,64,14,68
962,Recovered,child,25,25,H_320,school,76,89,25,25
3496,Susceptible,adult,23,14,H_1165,work,4,17,23,14
71,Susceptible,adult,77,21,H_23,work,21,37,77,21
206,Susceptible,adult,86,16,H_68,work,41,50,86,16
2205,Susceptible,senior,13,4,H_735,work,26,10,13,4
356,Susceptible,adult,13,39,H_118,work,55,66,13,39
1608,Susceptible,adult,27,52,H_536,work,43,87,27,52
4720,Susceptible,adult,80,18,H_1573,work,83,11,80,18
2697,Susceptible,child,65,65,H_899,school,48,89,65,65
3102,Susceptible,adult,58,74,H_1034,work,34,24,58,74
4155,Recovered,senior,28,84,H_1385,work,73,40,28,84
2340,Recovered,child,10,10,H_780,school,88,84,10,10
2927,Susceptible,adult,22,11,H_975,work,43,51,22,11
2807,Recovered,adult,70,35,H_935,work,39,75,70,35
2392,Vaccinated,adult,60,44,H_797,work,43,67,60,44
4026,Recovered,senior,76,19,H_1342,work,39,65,76,19
2053,Susceptible,adult,69,51,H_684,work,86,49,69,51
972,Susceptible,adult,22,80,H_324,work,74,2,22,80
735,Vaccinated,adult,29,66,H_245,work,1,7,29,66
249,Susceptible,adult,19,2,H_83,work,64,14,19,2
4768,Recovered,child,45,45,H_1589,school,20,64,45,45
4151,Vaccinated,senior,10,31,H_1383,work,82,26,10,31
1542,Susceptible,senior,0,79,H_514,work,65,44,0,79
1522,Susceptible,child,65,65,H_507,school,73,75,65,65
3983,Susceptible,senior,0,77,H_1327,work,60,24,0,77
153,Recovered,adult,18,88,H_51,work,68,54,18,88
1363,Susceptible,senior,75,33,H_454,work,59,53,75,33
1305,Vaccinated,adult,27,1,H_435,work,52,26,27,1
2033,Susceptible,senior,42,36,H_677,work,11,63,42,36
1524,Susceptible,adult,36,30,H_508,work,7,12,36,30
1562,Susceptible,adult,68,45,H_520,work,20,67,68,45
1399,Recovered,child,10,10,H_466,school,75,1,10,10
4581,Susceptible,adult,10,19,H_1527,work,25,70,10,19
2929,Recovered,child,10,10,H_976,school,88,34,10,10
1521,Susceptible,adult,59,37,H_507,work,73,75,59,37
3603,Susceptible,adult,12,30,H_1201,work,68,68,12,30
134,Susceptible,adult,37,68,H_44,work,60,53,37,68
2263,Vaccinated,child,10,10,H_754,school,33,26,10,10
3781,Susceptible,senior,68,40,H_1260,work,32,67,68,40
2570,Recovered,child,75,20,H_856,school,12,20,75,20
1824,Susceptible,adult,15,41,H_608,work,36,85,15,41
2380,Susceptible,adult,8,6,H_793,work,79,63,8,6
640,Vaccinated,adult,59,46,H_213,work,2,66,59,46
1395,Susceptible,adult,26,77,H_465,work,48,6,26,77
3305,Recovered,child,45,45,H_1101,school,26,8,45,45
1374,Susceptible,adult,65,15,H_458,work,75,19,65,15
337,Susceptible,adult,82,71,H_112,work,72,85,82,71
4436,Vaccinated,adult,38,10,H_1478,work,52,46,38,10
753,Susceptible,child,65,65,H_251,school,4,15,65,65
4109,Susceptible,adult,65,10,H_1369,work,64,56,65,10
3116,Susceptible,adult,45,31,H_1038,work,85,37,45,31
1827,Susceptible,adult,26,46,H_609,work,10,37,26,46
3092,Vaccinated,child,10,10,H_1030,school,4,73,10,10
431,Susceptible,senior,39,77,H_143,work,59,23,39,77
1320,Susceptible,adult,16,68,H_440,work,66,33,16,68
1444,Vaccinated,senior,38,37,H_481,work,24,74,38,37
3513,Susceptible,adult,29,36,H_1171,work,76,38,29,36
885,Vaccinated,child,65,65,H_295,school,43,32,65,65
722,Susceptible,adult,70,18,H_240,work,47,36,70,18
4910,Susceptible,child,25,25,H_1636,school,13,17,25,25
2155,Susceptible,adult,83,17,H_718,work,5,89,83,17
573,Recovered,child,45,45,H_191,school,10,28,45,45
114,Susceptible,child,45,45,H_38,school,23,86,45,45
4705,Susceptible,adult,12,73,H_1568,work,2,38,12,73
4708,Recovered,child,25,25,H_1569,school,47,9,25,25
775,Susceptible,adult,57,89,H_258,work,42,46,57,89
4646,Recovered,adult,67,43,H_1548,work,65,64,67,43
3177,Recovered,senior,44,85,H_1059,work,75,11,44,85
4149,Susceptible,adult,1,45,H_1383,work,82,26,1,45
2503,Recovered,child,75,20,H_834,school,53,86,75,20
3030,Vaccinated,child,65,65,H_1010,school,13,51,65,65
101,Recovered,child,45,45,H_33,school,89,56,45,45
3512,Vaccinated,adult,77,16,H_1170,work,88,73,77,16
3415,Vaccinated,adult,47,58,H_1138,work,72,21,47,58
3573,Susceptible,adult,43,68,H_1191,work,32,50,43,68
3383,Susceptible,adult,70,49,H_1127,work,3,72,70,49
4803,Vaccinated,senior,5,34,H_1601,work,8,89,5,34
2853,Vaccinated,adult,46,4,H_951,work,65,39,46,4
3863,Vaccinated,child,75,20,H_1287,school,34,51,75,20
4726,Susceptible,adult,20,71,H_1575,work,73,53,20,71
3886,Recovered,adult,82,15,H_1295,work,83,0,82,15
1903,Recovered,child,75,20,H_634,school,57,52,75,20
3937,Susceptible,adult,0,40,H_1312,work,45,72,0,40
2767,Vaccinated,adult,28,65,H_922,work,11,43,28,65
2689,Susceptible,adult,48,70,H_896,work,18,79,48,70
1764,Recovered,child,65,65,H_588,school,25,74,65,65
3695,Susceptible,adult,60,27,H_1231,work,44,13,60,27
1692,Vaccinated,adult,32,88,H_564,work,59,75,32,88
1813,Recovered,child,45,45,H_604,school,10,86,45,45
2046,Susceptible,senior,46,28,H_682,home,46,28,72,56
3422,Vaccinated,senior,28,14,H_1140,work,41,40,28,14
2087,Susceptible,senior,65,4,H_695,work,25,11,65,4
1478,Recovered,adult,70,22,H_492,work,17,28,70,22
661,Susceptible,adult,33,55,H_220,work,2,80,33,55
1902,Susceptible,adult,15,27,H_634,work,57,52,15,27
4919,Recovered,child,10,10,H_1639,school,73,35,10,10
2181,Susceptible,adult,1,19,H_727,work,49,81,1,19
2876,Recovered,child,10,10,H_958,school,29,47,10,10
79,Recovered,adult,66,74,H_26,work,13,74,66,74
3101,Susceptible,adult,31,43,H_1033,work,67,20,31,43
1107,Susceptible,senior,53,60,H_369,home,53,60,20,16
4875,Vaccinated,senior,71,5,H_1625,work,21,3,71,5
1383,Recovered,adult,30,26,H_461,work,47,49,30,26
1503,Susceptible,senior,13,25,H_501,work,49,55,13,25
2225,Recovered,child,75,20,H_741,school,17,63,75,20
3558,Susceptible,senior,71,86,H_1186,work,24,76,71,86
954,Recovered,child,10,10,H_318,school,50,19,10,10
808,Susceptible,child,65,65,H_269,school,80,52,65,65
143,Recovered,adult,76,20,H_47,work,82,11,76,20
1310,Vaccinated,adult,49,14,H_436,work,3,15,49,14
4277,Vaccinated,adult,79,6,H_1425,work,79,45,79,6
4368,Susceptible,adult,28,20,H_1456,work,81,38,28,20
2891,Vaccinated,child,65,65,H_963,school,77,75,65,65
759,Recovered,child,45,45,H_253,school,38,34,45,45
4605,Susceptible,adult,25,2,H_1535,work,10,51,25,2
3158,Susceptible,senior,53,32,H_1052,work,53,9,53,32
993,Susceptible,adult,46,5,H_331,work,37,67,46,5
2484,Vaccinated,adult,68,27,H_828,work,42,56,68,27
4820,Recovered,child,45,45,H_1606,school,19,16,45,45
4268,Susceptible,adult,81,29,H_1422,work,84,43,81,29
1452,Vaccinated,adult,60,89,H_484,work,70,74,60,89
2994,Susceptible,senior,29,53,H_998,home,29,53,84,24
2140,Susceptible,senior,16,36,H_713,work,68,40,16,36
3519,Susceptible,senior,69,48,H_1173,work,58,76,69,48
3808,Susceptible,adult,54,55,H_1269,work,32,24,54,55
2948,Recovered,child,65,65,H_982,school,52,25,65,65
3620,Recovered,child,10,10,H_1206,school,54,84,10,10
4527,Vaccinated,senior,87,70,H_1509,work,76,4,87,70
2865,Susceptible,adult,87,7,H_955,work,39,89,87,7
1971,Susceptible,adult,74,88,H_657,work,12,35,74,88
1872,Vaccinated,adult,23,82,H_624,work,87,68,23,82
3901,Recovered,child,25,25,H_1300,school,35,25,25,25
4152,Susceptible,adult,2,41,H_1384,work,81,9,2,41
2076,Susceptible,adult,73,33,H_692,work,4,83,73,33
4652,Recovered,child,45,45,H_1550,school,34,72,45,45
1245,Recovered,child,75,20,H_415,school,64,19,75,20
4141,Infected,adult,65,27,H_1380,home,65,27,70,78
1020,Susceptible,senior,57,25,H_340,work,36,40,57,25
2866,Vaccinated,adult,87,8,H_955,work,39,89,87,8
3809,Vaccinated,adult,13,89,H_1269,work,32,24,13,89
515,Recovered,child,75,20,H_171,school,86,62,75,20
2901,Recovered,child,65,65,H_967,school,64,31,65,65
127,Vaccinated,adult,33,40,H_42,work,63,46,33,40
3050,Vaccinated,adult,81,17,H_1016,work,49,3,81,17
4738,Susceptible,adult,73,6,H_1579,work,42,27,73,6
3833,Susceptible,adult,59,46,H_1277,work,63,5,59,46
4376,Susceptible,child,10,10,H_1458,school,7,51,10,10
1808,Recovered,child,10,10,H_602,school,75,9,10,10
3454,Susceptible,adult,4,60,H_1151,work,9,36,4,60
619,Vaccinated,adult,48,7,H_206,work,73,52,48,7
2203,Susceptible,senior,26,7,H_734,home,26,7,87,26
4431,Susceptible,adult,84,31,H_1477,work,52,35,84,31
4691,Vaccinated,adult,4,39,H_1563,work,47,5,4,39
3959,Vaccinated,adult,19,21,H_1319,work,74,26,19,21
2997,Recovered,senior,6,89,H_999,work,67,5,6,89
42,Vaccinated,adult,79,73,H_14,work,12,20,79,73
668,Susceptible,adult,88,83,H_222,work,83,64,88,83
4620,Susceptible,senior,40,28,H_1540,work,30,11,40,28
2774,Susceptible,adult,46,84,H_924,work,32,40,46,84
2240,Susceptible,adult,8,86,H_746,work,85,10,8,86
3705,Recovered,senior,53,60,H_1235,work,66,84,53,60
218,Susceptible,adult,68,9,H_72,work,6,85,68,9
3256,Recovered,child,10,10,H_1085,school,33,69,10,10
2674,Susceptible,adult,44,56,H_891,work,35,70,44,56
999,Recovered,child,25,25,H_333,school,25,54,25,25
3640,Susceptible,child,25,25,H_1213,school,31,32,25,25
871,Susceptible,adult,1,72,H_290,work,78,1,1,72
330,Vaccinated,senior,12,44,H_110,work,60,81,12,44
1218,Recovered,child,45,45,H_406,school,20,87,45,45
1512,Susceptible,senior,66,4,H_504,work,65,62,66,4
2320,Susceptible,adult,11,73,H_773,work,48,74,11,73
