agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
2867,Recovered,child,65,65,H_955,school,63,89,65,65
3716,Vaccinated,adult,36,78,H_1238,work,49,48,36,78
2831,Recovered,child,65,65,H_943,school,31,59,65,65
2055,Recovered,child,10,10,H_685,school,19,85,10,10
960,Susceptible,senior,0,41,H_320,work,61,85,0,41
3990,Susceptible,adult,50,54,H_1330,work,85,37,50,54
1453,Vaccinated,adult,32,7,H_484,work,69,55,32,7
4971,Vaccinated,senior,86,24,H_1657,work,36,40,86,24
3605,Susceptible,senior,36,4,H_1201,work,6,47,36,4
4148,Susceptible,adult,32,55,H_1382,work,41,12,32,55
1072,Vaccinated,adult,28,74,H_357,work,82,55,28,74
4793,Vaccinated,adult,13,6,H_1597,work,31,28,13,6
4383,Vaccinated,senior,34,36,H_1461,work,58,40,34,36
1071,Susceptible,adult,87,24,H_357,work,82,55,87,24
759,Susceptible,adult,9,50,H_253,work,70,81,9,50
4952,Susceptible,adult,53,81,H_1650,work,56,38,53,81
2758,Susceptible,senior,24,81,H_919,home,24,81,59,50
223,Vaccinated,adult,40,17,H_74,work,4,50,40,17
405,Susceptible,adult,0,52,H_135,work,70,28,0,52
2506,Susceptible,adult,51,64,H_835,work,70,28,51,64
2104,Recovered,senior,37,27,H_701,work,45,67,37,27
3543,Recovered,child,10,10,H_1181,school,62,86,10,10
2523,Vaccinated,senior,48,88,H_841,work,49,56,48,88
2673,Vaccinated,adult,44,67,H_891,work,63,44,44,67
3322,Vaccinated,adult,11,86,H_1107,work,86,45,11,86
4949,Recovered,child,75,20,H_1649,school,16,44,75,20
443,Susceptible,senior,62,64,H_147,home,62,64,59,20
385,Vaccinated,adult,27,34,H_128,work,19,28,27,34
4810,Susceptible,senior,69,50,H_1603,home,69,50,32,61
816,Susceptible,adult,7,48,H_272,work,23,67,7,48
627,Recovered,child,65,65,H_209,school,26,58,65,65
1933,Recovered,child,25,25,H_644,school,78,37,25,25
533,Recovered,child,45,45,H_177,school,60,8,45,45
3892,Vaccinated,senior,18,34,H_1297,home,18,34,79,14
2275,Recovered,child,75,20,H_758,school,51,67,75,20
1828,Recovered,adult,23,86,H_609,work,25,24,23,86
534,Susceptible,adult,9,70,H_178,work,55,5,9,70
3013,Vaccinated,adult,62,42,H_1004,work,34,80,62,42
4553,Vaccinated,adult,82,53,H_1517,work,13,45,82,53
2441,Recovered,child,25,25,H_813,school,6,52,25,25
348,Vaccinated,adult,20,30,H_116,work,78,21,20,30
2731,Susceptible,adult,30,15,H_910,work,78,24,30,15
1238,Vaccinated,adult,57,74,H_412,work,28,63,57,74
2616,Vaccinated,adult,34,49,H_872,work,39,43,34,49
4411,Susceptible,adult,34,26,H_1470,work,56,33,34,26
1773,Susceptible,adult,44,11,H_591,work,78,65,44,11
2292,Recovered,adult,9,62,H_764,work,19,78,9,62
813,Recovered,child,25,25,H_271,school,68,53,25,25
2740,Vaccinated,senior,5,49,H_913,work,7,4,5,49
2678,Recovered,child,25,25,H_892,school,18,78,25,25
4247,Susceptible,adult,60,53,H_1415,work,19,40,60,53
2686,Vaccinated,adult,81,72,H_895,work,69,28,81,72
3715,Susceptible,adult,5,37,H_1238,work,49,48,5,37
4088,Recovered,child,25,25,H_1362,school,29,34,25,25
4711,Recovered,child,45,45,H_1570,school,62,28,45,45
4355,Recovered,child,25,25,H_1451,school,75,13,25,25
3350,Recovered,child,25,25,H_1116,school,42,2,25,25
2202,Vaccinated,adult,55,53,H_734,work,32,58,55,53
4676,Vaccinated,senior,53,35,H_1558,work,49,39,53,35
3082,Susceptible,adult,72,75,H_1027,work,72,72,72,75
2004,Susceptible,adult,20,50,H_668,work,4,16,20,50
1067,Susceptible,adult,79,1,H_355,work,6,19,79,1
4607,Susceptible,senior,66,80,H_1535,home,66,80,45,54
827,Susceptible,adult,19,25,H_275,work,87,29,19,25
2236,Susceptible,senior,48,78,H_745,work,35,1,48,78
3370,Vaccinated,adult,36,37,H_1123,work,18,67,36,37
2241,Susceptible,senior,35,54,H_747,home,35,54,39,13
4246,Recovered,child,45,45,H_1415,school,19,40,45,45
2644,Susceptible,adult,1,60,H_881,work,66,4,1,60
2153,Susceptible,senior,52,50,H_717,work,55,18,52,50
2380,Susceptible,adult,47,56,H_793,work,55,62,47,56
3064,Susceptible,senior,89,69,H_1021,work,8,85,89,69
1403,Susceptible,adult,53,6,H_467,work,51,50,53,6
311,Vaccinated,adult,27,10,H_103,work,59,51,27,10
2136,Susceptible,senior,3,53,H_712,work,55,54,3,53
3114,Susceptible,adult,7,56,H_1038,work,42,9,7,56
3237,Recovered,child,25,25,H_1079,school,81,21,25,25
1003,Recovered,child,45,45,H_334,school,26,30,45,45
1486,Vaccinated,senior,15,50,H_495,work,54,33,15,50
3006,Susceptible,adult,84,9,H_1002,work,2,86,84,9
4781,Susceptible,adult,14,81,H_1593,work,33,60,14,81
2843,Susceptible,adult,80,78,H_947,work,3,21,80,78
4448,Vaccinated,adult,29,21,H_1482,work,29,70,29,21
657,Susceptible,senior,0,24,H_219,work,2,89,0,24
3743,Vaccinated,adult,8,36,H_1247,work,21,14,8,36
1326,Vaccinated,adult,9,3,H_442,work,47,22,9,3
326,Vaccinated,adult,44,58,H_108,work,58,53,44,58
1581,Recovered,adult,54,42,H_527,work,40,40,54,42
1640,Vaccinated,adult,59,71,H_546,work,47,3,59,71
4993,Susceptible,senior,84,46,H_1664,work,63,15,84,46
3702,Vaccinated,senior,53,21,H_1234,home,53,21,79,10
3110,Recovered,child,75,20,H_1036,school,20,49,75,20
3190,Susceptible,adult,5,56,H_1063,work,65,60,5,56
3116,Susceptible,adult,48,50,H_1038,work,42,9,48,50
1755,Vaccinated,senior,58,57,H_585,home,58,57,36,5
