agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
2325,Vaccinated,adult,41,81,H_775,work,30,60,41,81
3232,Vaccinated,adult,10,20,H_1077,work,5,88,10,20
2114,Susceptible,adult,37,65,H_704,work,63,57,37,65
1735,Vaccinated,adult,71,10,H_578,work,61,46,71,10
2704,Susceptible,adult,73,71,H_901,work,87,82,73,71
904,Vaccinated,adult,32,4,H_301,work,39,31,32,4
2524,Susceptible,adult,69,35,H_841,work,49,56,69,35
3181,Susceptible,adult,44,58,H_1060,work,9,70,44,58
542,Vaccinated,senior,69,83,H_180,home,69,83,74,76
1612,Susceptible,child,25,25,H_537,school,63,41,25,25
234,Susceptible,adult,57,59,H_78,work,40,50,57,59
1745,Susceptible,adult,6,49,H_581,work,45,28,6,49
1873,Susceptible,child,25,25,H_624,school,38,17,25,25
179,Vaccinated,adult,76,48,H_59,work,37,5,76,48
159,Susceptible,adult,49,81,H_53,work,88,55,49,81
3848,Vaccinated,adult,11,19,H_1282,work,40,72,11,19
780,Vaccinated,adult,5,36,H_260,work,15,71,5,36
57,Vaccinated,adult,82,39,H_19,work,43,12,82,39
2651,Susceptible,adult,14,61,H_883,work,11,13,14,61
4729,Susceptible,adult,28,62,H_1576,work,43,57,28,62
4994,Vaccinated,adult,6,80,H_1664,work,63,15,6,80
1573,Susceptible,adult,28,31,H_524,work,67,18,28,31
3120,Vaccinated,adult,14,73,H_1040,work,53,23,14,73
548,Vaccinated,adult,78,9,H_182,work,43,69,78,9
331,Vaccinated,adult,79,23,H_110,work,39,15,79,23
1999,Susceptible,senior,54,89,H_666,work,88,45,54,89
4478,Susceptible,child,25,25,H_1492,school,34,42,25,25
2805,Vaccinated,adult,7,84,H_935,work,17,46,7,84
334,Susceptible,senior,20,32,H_111,work,25,4,20,32
286,Susceptible,adult,58,49,H_95,work,1,35,58,49
4669,Susceptible,adult,71,42,H_1556,work,33,87,71,42
4702,Susceptible,adult,60,25,H_1567,work,11,41,60,25
1742,Vaccinated,adult,32,87,H_580,work,87,27,32,87
2648,Recovered,senior,22,40,H_882,home,22,40,22,61
350,Susceptible,adult,47,75,H_116,work,78,21,47,75
3774,Susceptible,adult,59,19,H_1258,work,82,71,59,19
2825,Recovered,adult,36,85,H_941,work,7,48,36,85
866,Vaccinated,senior,64,86,H_288,work,23,44,64,86
4159,Vaccinated,senior,5,4,H_1386,work,39,66,5,4
3278,Susceptible,adult,46,23,H_1092,work,3,83,46,23
831,Recovered,adult,19,15,H_277,work,36,85,19,15
4142,Vaccinated,senior,10,45,H_1380,work,59,34,10,45
4389,Vaccinated,adult,5,36,H_1463,work,77,77,5,36
3061,Vaccinated,child,75,20,H_1020,school,11,60,75,20
2637,Susceptible,adult,85,8,H_879,work,40,4,85,8
1053,Vaccinated,adult,85,41,H_351,work,10,22,85,41
3785,Vaccinated,senior,14,44,H_1261,work,89,5,14,44
4195,Susceptible,adult,67,71,H_1398,work,67,37,67,71
370,Vaccinated,adult,49,29,H_123,work,18,79,49,29
2829,Susceptible,adult,2,85,H_943,work,31,59,2,85
2860,Recovered,child,45,45,H_953,school,55,62,45,45
3593,Susceptible,adult,59,10,H_1197,work,80,42,59,10
1149,Susceptible,child,10,10,H_383,school,17,40,10,10
2383,Susceptible,adult,43,14,H_794,work,34,41,43,14
4292,Vaccinated,adult,55,24,H_1430,work,27,3,55,24
115,Recovered,child,45,45,H_38,school,14,1,45,45
1955,Vaccinated,adult,12,12,H_651,work,44,33,12,12
4920,Susceptible,adult,38,41,H_1640,work,39,51,38,41
2415,Vaccinated,child,10,10,H_805,school,69,44,10,10
696,Vaccinated,adult,78,18,H_232,work,79,12,78,18
4425,Susceptible,senior,42,39,H_1475,work,53,10,42,39
3905,Susceptible,senior,70,19,H_1301,work,69,80,70,19
2849,Susceptible,adult,55,55,H_949,work,53,29,55,55
4176,Susceptible,adult,86,19,H_1392,work,61,88,86,19
2941,Recovered,adult,11,5,H_980,work,27,3,11,5
4631,Susceptible,adult,44,46,H_1543,work,83,29,44,46
1616,Vaccinated,adult,64,0,H_538,work,14,61,64,0
233,Susceptible,child,25,25,H_77,school,78,2,25,25
3494,Vaccinated,adult,22,12,H_1164,work,87,85,22,12
4278,Susceptible,senior,84,49,H_1426,work,80,13,84,49
965,Susceptible,adult,86,86,H_321,work,44,52,86,86
319,Susceptible,adult,37,24,H_106,work,24,16,37,24
3051,Vaccinated,adult,24,41,H_1017,work,70,65,24,41
900,Susceptible,adult,25,80,H_300,work,50,85,25,80
1247,Vaccinated,senior,73,88,H_415,home,73,88,79,31
3542,Recovered,child,65,65,H_1180,school,13,17,65,65
1373,Susceptible,senior,33,88,H_457,work,8,79,33,88
4046,Vaccinated,adult,56,28,H_1348,work,79,24,56,28
3729,Vaccinated,adult,69,0,H_1243,work,17,47,69,0
3376,Susceptible,adult,74,43,H_1125,work,3,56,74,43
4694,Susceptible,senior,9,2,H_1564,home,9,2,61,2
2027,Recovered,child,75,20,H_675,school,48,38,75,20
2899,Susceptible,adult,0,22,H_966,work,52,31,0,22
48,Recovered,child,10,10,H_16,school,7,89,10,10
4992,Vaccinated,adult,60,62,H_1664,work,63,15,60,62
992,Vaccinated,child,65,65,H_330,school,11,39,65,65
3704,Susceptible,senior,83,2,H_1234,work,53,21,83,2
2461,Vaccinated,senior,40,52,H_820,home,40,52,81,4
789,Susceptible,child,75,20,H_263,school,75,42,75,20
680,Vaccinated,adult,18,39,H_226,work,31,30,18,39
3276,Recovered,senior,3,83,H_1092,home,3,83,76,70
4973,Vaccinated,adult,77,43,H_1657,work,36,40,77,43
3404,Vaccinated,adult,44,72,H_1134,work,68,41,44,72
3460,Recovered,child,45,45,H_1153,school,25,27,45,45
4072,Susceptible,senior,17,9,H_1357,home,17,9,82,69
429,Susceptible,child,45,45,H_143,school,69,69,45,45
1393,Vaccinated,senior,73,67,H_464,work,44,10,73,67
1415,Susceptible,adult,13,87,H_471,work,80,71,13,87
1644,Vaccinated,child,65,65,H_548,school,65,56,65,65
2490,Recovered,child,45,45,H_830,school,42,76,45,45
2762,Susceptible,adult,60,62,H_920,work,17,27,60,62
3150,Susceptible,senior,59,84,H_1050,home,59,84,47,73
3698,Vaccinated,senior,39,60,H_1232,work,20,24,39,60
3613,Vaccinated,child,75,20,H_1204,school,57,55,75,20
1943,Susceptible,adult,34,14,H_647,work,4,19,34,14
1495,Recovered,senior,71,53,H_498,work,46,7,71,53
2694,Susceptible,senior,77,38,H_898,home,77,38,12,8
4546,Vaccinated,adult,55,31,H_1515,work,45,62,55,31
4101,Susceptible,adult,12,32,H_1367,work,38,61,12,32
4705,Vaccinated,senior,31,76,H_1568,work,13,68,31,76
1592,Recovered,child,10,10,H_530,school,13,70,10,10
1366,Vaccinated,child,45,45,H_455,school,76,16,45,45
1712,Vaccinated,adult,77,45,H_570,work,2,57,77,45
2702,Susceptible,adult,32,39,H_900,work,88,52,32,39
4204,Susceptible,adult,84,36,H_1401,work,45,4,84,36
4699,Susceptible,adult,53,68,H_1566,work,81,61,53,68
1046,Susceptible,adult,77,80,H_348,work,79,87,77,80
394,Susceptible,adult,70,36,H_131,work,63,21,70,36
3138,Vaccinated,child,75,20,H_1046,school,9,63,75,20
1681,Susceptible,adult,5,47,H_560,work,70,43,5,47
1584,Susceptible,senior,78,65,H_528,work,2,80,78,65
1756,Susceptible,adult,4,19,H_585,work,58,57,4,19
2219,Susceptible,adult,23,81,H_739,work,49,81,23,81
1589,Vaccinated,adult,21,63,H_529,work,39,18,21,63
4812,Vaccinated,child,75,20,H_1604,school,53,82,75,20
381,Recovered,child,45,45,H_127,school,8,7,45,45
2845,Vaccinated,adult,67,6,H_948,work,75,83,67,6
4721,Recovered,child,10,10,H_1573,school,71,35,10,10
3775,Susceptible,adult,37,88,H_1258,work,82,71,37,88
3655,Susceptible,adult,59,14,H_1218,work,87,82,59,14
2581,Vaccinated,adult,23,26,H_860,work,38,62,23,26
908,Susceptible,adult,43,54,H_302,work,16,2,43,54
2020,Vaccinated,adult,51,53,H_673,work,46,39,51,53
3078,Vaccinated,senior,88,79,H_1026,work,83,11,88,79
2237,Susceptible,adult,39,9,H_745,work,35,1,39,9
1982,Vaccinated,adult,27,41,H_660,work,61,14,27,41
3568,Vaccinated,child,75,20,H_1189,school,34,30,75,20
3685,Recovered,child,65,65,H_1228,school,68,18,65,65
2912,Susceptible,senior,72,20,H_970,work,83,37,72,20
3644,Vaccinated,adult,36,84,H_1214,work,12,85,36,84
424,Susceptible,adult,16,14,H_141,work,42,53,16,14
1497,Susceptible,senior,20,43,H_499,work,19,88,20,43
2058,Vaccinated,senior,38,9,H_686,work,32,63,38,9
1986,Vaccinated,adult,82,53,H_662,work,43,23,82,53
4369,Vaccinated,child,10,10,H_1456,school,25,35,10,10
3259,Susceptible,adult,65,37,H_1086,work,72,11,65,37
4514,Vaccinated,senior,5,31,H_1504,work,14,54,5,31
1977,Recovered,child,75,20,H_659,school,23,74,75,20
3892,Vaccinated,senior,18,34,H_1297,home,18,34,79,14
2487,Vaccinated,adult,6,20,H_829,work,82,27,6,20
3547,Susceptible,adult,52,85,H_1182,work,89,19,52,85
2685,Susceptible,adult,86,62,H_895,work,69,28,86,62
197,Susceptible,senior,8,3,H_65,work,82,76,8,3
2323,Susceptible,senior,28,39,H_774,home,28,39,89,83
3541,Vaccinated,child,45,45,H_1180,school,13,17,45,45
361,Susceptible,senior,71,24,H_120,home,71,24,72,11
1102,Susceptible,adult,85,41,H_367,work,79,72,85,41
1476,Vaccinated,adult,26,48,H_492,work,11,5,26,48
3818,Vaccinated,adult,43,0,H_1272,work,48,65,43,0
1308,Susceptible,child,75,20,H_436,school,13,60,75,20
1009,Recovered,child,45,45,H_336,school,52,87,45,45
844,Vaccinated,adult,61,51,H_281,work,47,84,61,51
1363,Susceptible,adult,77,88,H_454,work,25,27,77,88
932,Susceptible,adult,83,15,H_310,work,39,59,83,15
3271,Susceptible,senior,10,72,H_1090,work,34,37,10,72
440,Susceptible,adult,45,77,H_146,work,78,21,45,77
2003,Susceptible,senior,75,71,H_667,work,9,54,75,71
3128,Susceptible,senior,28,28,H_1042,home,28,28,85,21
2362,Susceptible,adult,15,66,H_787,work,54,86,15,66
168,Recovered,adult,42,4,H_56,work,73,54,42,4
4402,Recovered,adult,35,26,H_1467,work,71,79,35,26
257,Susceptible,senior,16,26,H_85,home,16,26,72,73
3384,Susceptible,senior,9,54,H_1128,work,3,67,9,54
2180,Vaccinated,adult,38,77,H_726,work,41,20,38,77
2745,Susceptible,adult,69,2,H_915,work,61,14,69,2
1331,Vaccinated,adult,10,56,H_443,work,6,12,10,56
1942,Susceptible,adult,61,58,H_647,work,4,19,61,58
3757,Susceptible,adult,45,27,H_1252,work,24,37,45,27
4615,Vaccinated,child,25,25,H_1538,school,52,6,25,25
2932,Vaccinated,adult,1,57,H_977,work,13,74,1,57
383,Recovered,child,45,45,H_127,school,8,7,45,45
4474,Recovered,adult,21,50,H_1491,work,76,19,21,50
1553,Recovered,adult,75,17,H_517,work,22,2,75,17
276,Susceptible,adult,44,66,H_92,work,9,72,44,66
3133,Susceptible,adult,46,31,H_1044,work,7,72,46,31
545,Vaccinated,senior,76,72,H_181,work,1,59,76,72
3816,Susceptible,adult,35,50,H_1272,work,48,65,35,50
4435,Recovered,adult,33,62,H_1478,work,60,85,33,62
1422,Susceptible,adult,63,50,H_474,work,60,84,63,50
1937,Susceptible,senior,24,25,H_645,home,24,25,43,13
2950,Vaccinated,adult,60,36,H_983,work,26,84,60,36
2407,Susceptible,adult,19,76,H_802,work,86,34,19,76
3345,Susceptible,child,25,25,H_1115,school,60,13,25,25
3899,Vaccinated,adult,57,74,H_1299,work,45,75,57,74
3770,Susceptible,adult,89,75,H_1256,work,84,32,89,75
4782,Vaccinated,adult,28,45,H_1594,work,40,42,28,45
102,Susceptible,adult,59,42,H_34,work,28,18,59,42
2596,Vaccinated,adult,72,27,H_865,work,21,62,72,27
1471,Susceptible,adult,24,56,H_490,work,33,49,24,56
1113,Susceptible,senior,7,11,H_371,home,7,11,27,24
4886,Vaccinated,child,25,25,H_1628,school,10,22,25,25
1804,Vaccinated,adult,67,14,H_601,work,71,18,67,14
2134,Vaccinated,adult,80,64,H_711,work,0,41,80,64
1604,Susceptible,adult,19,37,H_534,work,36,84,19,37
714,Vaccinated,adult,86,84,H_238,work,26,6,86,84
4126,Susceptible,adult,57,26,H_1375,work,85,38,57,26
1208,Susceptible,adult,6,81,H_402,work,63,19,6,81
397,Susceptible,adult,55,37,H_132,work,14,13,55,37
805,Susceptible,adult,40,60,H_268,work,85,31,40,60
1166,Vaccinated,adult,12,70,H_388,work,59,31,12,70
689,Vaccinated,adult,12,44,H_229,work,69,45,12,44
806,Vaccinated,child,75,20,H_268,school,85,31,75,20
1066,Susceptible,adult,11,75,H_355,work,6,19,11,75
2430,Susceptible,senior,6,8,H_810,home,6,8,52,85
2351,Vaccinated,child,65,65,H_783,school,68,24,65,65
890,Vaccinated,adult,57,84,H_296,work,29,49,57,84
2394,Susceptible,senior,7,70,H_798,work,78,72,7,70
1397,Susceptible,adult,8,65,H_465,work,26,28,8,65
2253,Vaccinated,adult,78,10,H_751,work,53,78,78,10
4119,Susceptible,adult,10,19,H_1373,work,56,20,10,19
4574,Susceptible,senior,18,89,H_1524,work,31,61,18,89
676,Vaccinated,adult,44,56,H_225,work,60,11,44,56
812,Recovered,adult,30,86,H_270,work,44,1,30,86
1283,Susceptible,senior,44,1,H_427,work,82,71,44,1
1908,Susceptible,adult,5,80,H_636,work,74,35,5,80
3842,Susceptible,senior,81,86,H_1280,work,51,6,81,86
1834,Susceptible,adult,32,43,H_611,work,47,72,32,43
2210,Susceptible,adult,52,83,H_736,work,62,28,52,83
2463,Susceptible,child,65,65,H_821,school,38,86,65,65
2808,Recovered,child,10,10,H_936,school,24,52,10,10
2229,Vaccinated,child,75,20,H_743,school,85,27,75,20
2523,Vaccinated,senior,48,88,H_841,work,49,56,48,88
3667,Recovered,child,45,45,H_1222,school,5,59,45,45
122,Susceptible,senior,60,10,H_40,work,53,40,60,10
3451,Susceptible,child,25,25,H_1150,school,84,17,25,25
2011,Susceptible,senior,45,17,H_670,work,4,75,45,17
4383,Vaccinated,senior,34,36,H_1461,work,58,40,34,36
1521,Susceptible,child,75,20,H_507,school,67,72,75,20
4660,Susceptible,adult,71,17,H_1553,work,32,66,71,17
3219,Susceptible,senior,79,42,H_1073,work,16,49,79,42
2915,Vaccinated,adult,17,6,H_971,work,22,9,17,6
2567,Vaccinated,child,10,10,H_855,school,75,75,10,10
3866,Susceptible,adult,77,48,H_1288,work,81,82,77,48
2080,Vaccinated,senior,13,19,H_693,work,44,55,13,19
2022,Susceptible,senior,22,81,H_674,work,66,38,22,81
2200,Susceptible,child,65,65,H_733,school,37,9,65,65
848,Susceptible,child,75,20,H_282,school,5,58,75,20
3129,Susceptible,adult,60,38,H_1043,work,76,85,60,38
1244,Recovered,child,75,20,H_414,school,46,6,75,20
911,Vaccinated,adult,61,29,H_303,work,76,58,61,29
2248,Vaccinated,adult,51,22,H_749,work,81,57,51,22
1531,Vaccinated,child,10,10,H_510,school,54,21,10,10
3642,Susceptible,senior,15,38,H_1214,work,12,85,15,38
202,Recovered,adult,64,64,H_67,work,56,12,64,64
4412,Susceptible,adult,46,89,H_1470,work,56,33,46,89
1746,Susceptible,adult,24,85,H_582,work,43,3,24,85
1686,Susceptible,adult,1,52,H_562,work,21,12,1,52
1506,Susceptible,senior,12,32,H_502,home,12,32,43,88
1759,Vaccinated,adult,61,61,H_586,work,25,15,61,61
3504,Vaccinated,senior,22,41,H_1168,home,22,41,89,34
3998,Susceptible,adult,58,30,H_1332,work,66,13,58,30
3696,Vaccinated,adult,83,1,H_1232,work,20,24,83,1
3288,Susceptible,child,25,25,H_1096,school,12,73,25,25
4054,Vaccinated,adult,44,53,H_1351,work,50,28,44,53
433,Susceptible,adult,26,73,H_144,work,42,45,26,73
4449,Vaccinated,adult,84,64,H_1483,work,57,58,84,64
3159,Vaccinated,senior,58,22,H_1053,work,73,24,58,22
466,Susceptible,adult,24,20,H_155,work,81,66,24,20
1825,Vaccinated,adult,76,80,H_608,work,22,16,76,80
4114,Vaccinated,adult,11,78,H_1371,work,11,86,11,78
4592,Recovered,adult,80,66,H_1530,work,64,76,80,66
1488,Susceptible,senior,25,81,H_496,home,25,81,52,63
2454,Susceptible,adult,82,69,H_818,work,16,30,82,69
3518,Vaccinated,adult,81,86,H_1172,work,83,78,81,86
2797,Vaccinated,adult,77,47,H_932,work,18,25,77,47
1629,Susceptible,adult,34,71,H_543,work,61,43,34,71
3656,Susceptible,adult,80,2,H_1218,work,87,82,80,2
11,Recovered,child,45,45,H_3,school,64,24,45,45
931,Recovered,adult,51,56,H_310,work,39,59,51,56
1349,Susceptible,adult,89,24,H_449,work,60,64,89,24
3811,Vaccinated,adult,69,75,H_1270,work,39,69,69,75
2280,Susceptible,adult,62,52,H_760,work,77,4,62,52
3358,Vaccinated,adult,12,78,H_1119,work,77,81,12,78
3592,Susceptible,adult,86,9,H_1197,work,80,42,86,9
4735,Susceptible,senior,82,1,H_1578,work,44,82,82,1
3576,Recovered,adult,39,15,H_1192,work,49,58,39,15
1928,Vaccinated,senior,45,35,H_642,home,45,35,1,37
3090,Vaccinated,adult,7,34,H_1030,work,63,86,7,34
4118,Vaccinated,child,25,25,H_1372,school,32,49,25,25
3493,Vaccinated,adult,10,42,H_1164,work,87,85,10,42
4745,Susceptible,child,65,65,H_1581,school,15,10,65,65
944,Susceptible,adult,11,83,H_314,work,82,65,11,83
1449,Susceptible,adult,61,70,H_483,work,61,49,61,70
3813,Vaccinated,senior,1,63,H_1271,home,1,63,64,39
4203,Vaccinated,senior,45,4,H_1401,home,45,4,14,21
4305,Susceptible,adult,15,30,H_1435,work,87,31,15,30
4275,Recovered,child,65,65,H_1425,school,60,57,65,65
4740,Susceptible,adult,84,55,H_1580,work,80,30,84,55
1706,Vaccinated,adult,19,23,H_568,work,76,38,19,23
4431,Vaccinated,senior,9,0,H_1477,work,81,66,9,0
117,Susceptible,adult,8,15,H_39,work,47,54,8,15
4506,Vaccinated,adult,6,15,H_1502,work,76,12,6,15
2363,Recovered,child,75,20,H_787,school,54,86,75,20
1979,Vaccinated,senior,23,74,H_659,home,23,74,52,13
4817,Vaccinated,adult,1,4,H_1605,work,41,1,1,4
874,Vaccinated,adult,29,33,H_291,work,71,8,29,33
1654,Vaccinated,adult,22,81,H_551,work,50,26,22,81
1484,Susceptible,child,45,45,H_494,school,89,71,45,45
4825,Vaccinated,adult,9,68,H_1608,work,0,5,9,68
4348,Recovered,child,10,10,H_1449,school,58,21,10,10
1306,Susceptible,adult,76,83,H_435,work,37,43,76,83
2733,Susceptible,senior,60,63,H_911,work,36,58,60,63
3878,Vaccinated,adult,60,8,H_1292,work,39,48,60,8
4450,Susceptible,senior,1,45,H_1483,work,57,58,1,45
1989,Susceptible,adult,38,12,H_663,work,59,3,38,12
2962,Susceptible,adult,71,41,H_987,work,39,24,71,41
4559,Vaccinated,adult,57,26,H_1519,work,61,22,57,26
371,Susceptible,adult,65,11,H_123,work,18,79,65,11
3710,Susceptible,adult,81,54,H_1236,work,80,9,81,54
1191,Vaccinated,adult,53,61,H_397,work,13,54,53,61
3532,Susceptible,adult,86,83,H_1177,work,67,27,86,83
1328,Vaccinated,senior,9,49,H_442,work,47,22,9,49
1623,Susceptible,adult,42,5,H_541,work,69,61,42,5
4570,Susceptible,adult,64,71,H_1523,work,4,80,64,71
1062,Susceptible,senior,85,62,H_354,home,85,62,12,57
1536,Susceptible,adult,83,35,H_512,work,18,76,83,35
3387,Susceptible,adult,62,83,H_1129,work,18,30,62,83
3976,Susceptible,adult,87,19,H_1325,work,76,34,87,19
337,Vaccinated,senior,23,51,H_112,home,23,51,3,68
4526,Vaccinated,adult,79,23,H_1508,work,56,24,79,23
356,Susceptible,senior,4,41,H_118,work,43,70,4,41
246,Vaccinated,adult,54,17,H_82,work,40,15,54,17
1256,Recovered,adult,45,44,H_418,work,14,52,45,44
1813,Vaccinated,child,45,45,H_604,school,89,43,45,45
3938,Susceptible,adult,63,71,H_1312,work,89,9,63,71
730,Susceptible,senior,33,41,H_243,work,15,20,33,41
3639,Vaccinated,senior,80,29,H_1213,work,70,64,80,29
3893,Recovered,child,75,20,H_1297,school,18,34,75,20
3531,Vaccinated,adult,1,17,H_1177,work,67,27,1,17
4172,Recovered,child,10,10,H_1390,school,84,29,10,10
3372,Vaccinated,adult,77,43,H_1124,work,54,76,77,43
3765,Susceptible,adult,81,63,H_1255,work,73,2,81,63
3156,Vaccinated,adult,41,79,H_1052,work,23,73,41,79
144,Susceptible,senior,28,81,H_48,home,28,81,18,60
2878,Susceptible,senior,8,2,H_959,work,73,11,8,2
1399,Vaccinated,adult,64,89,H_466,work,58,47,64,89
4814,Vaccinated,adult,69,12,H_1604,work,53,82,69,12
854,Susceptible,senior,11,47,H_284,home,11,47,80,73
4310,Vaccinated,adult,8,55,H_1436,work,12,53,8,55
4523,Susceptible,child,75,20,H_1507,school,73,29,75,20
3296,Vaccinated,child,75,20,H_1098,school,50,2,75,20
2047,Vaccinated,child,10,10,H_682,school,55,61,10,10
1238,Vaccinated,adult,57,74,H_412,work,28,63,57,74
1653,Vaccinated,adult,18,10,H_551,work,50,26,18,10
1675,Susceptible,adult,21,78,H_558,work,6,8,21,78
4124,Vaccinated,adult,69,63,H_1374,work,31,8,69,63
4942,Susceptible,adult,28,54,H_1647,work,18,2,28,54
