agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
1639,Susceptible,adult,24,50,H_546,work,15,3,24,50
3921,Susceptible,adult,69,81,H_1307,work,14,42,69,81
57,Vaccinated,adult,43,70,H_19,work,27,43,43,70
2741,Susceptible,adult,76,4,H_913,work,32,84,76,4
2705,Susceptible,senior,56,67,H_901,home,56,67,46,80
1227,Recovered,child,10,10,H_409,school,85,48,10,10
1766,Recovered,child,45,45,H_588,school,1,18,45,45
4636,Recovered,child,45,45,H_1545,school,17,88,45,45
3062,Susceptible,adult,36,68,H_1020,work,69,43,36,68
225,Vaccinated,adult,57,22,H_75,work,14,87,57,22
4494,Susceptible,adult,17,78,H_1498,work,0,68,17,78
862,Vaccinated,senior,23,89,H_287,work,81,79,23,89
4925,Susceptible,adult,26,51,H_1641,work,85,45,26,51
260,Recovered,adult,34,83,H_86,work,25,19,34,83
3230,Vaccinated,adult,70,3,H_1076,work,67,46,70,3
1690,Vaccinated,senior,36,73,H_563,work,8,35,36,73
3440,Recovered,child,75,20,H_1146,school,69,37,75,20
2835,Susceptible,adult,68,58,H_945,work,56,5,68,58
4036,Susceptible,adult,30,13,H_1345,work,31,87,30,13
4399,Vaccinated,adult,83,66,H_1466,work,5,72,83,66
1526,Recovered,child,65,65,H_508,school,76,5,65,65
4109,Susceptible,adult,52,29,H_1369,work,9,5,52,29
1713,Susceptible,adult,50,75,H_571,work,61,44,50,75
266,Vaccinated,adult,86,66,H_88,work,69,67,86,66
2869,Recovered,child,25,25,H_956,school,48,64,25,25
2368,Vaccinated,adult,38,10,H_789,work,71,79,38,10
400,Recovered,child,10,10,H_133,school,51,43,10,10
2773,Vaccinated,adult,76,62,H_924,work,42,16,76,62
2283,Susceptible,adult,78,87,H_761,work,43,58,78,87
4879,Susceptible,adult,70,88,H_1626,work,17,81,70,88
3162,Recovered,child,25,25,H_1054,school,88,56,25,25
4190,Susceptible,senior,21,76,H_1396,work,4,84,21,76
2582,Susceptible,adult,40,12,H_860,work,65,24,40,12
1880,Vaccinated,adult,19,84,H_626,work,69,20,19,84
1678,Vaccinated,senior,5,66,H_559,work,58,70,5,66
1222,Vaccinated,adult,59,62,H_407,work,31,59,59,62
1692,Vaccinated,adult,50,48,H_564,work,53,43,50,48
1521,Susceptible,adult,42,66,H_507,work,56,10,42,66
1831,Recovered,child,25,25,H_610,school,45,47,25,25
4536,Susceptible,child,45,45,H_1512,school,10,47,45,45
1662,Susceptible,adult,8,84,H_554,work,82,19,8,84
2134,Susceptible,child,10,10,H_711,school,81,76,10,10
4084,Recovered,child,75,20,H_1361,school,16,65,75,20
712,Susceptible,adult,14,85,H_237,work,44,39,14,85
2595,Vaccinated,adult,2,21,H_865,work,25,22,2,21
846,Vaccinated,senior,86,27,H_282,home,86,27,68,40
794,Vaccinated,senior,84,15,H_264,home,84,15,18,4
4408,Recovered,child,45,45,H_1469,school,70,74,45,45
630,Vaccinated,adult,32,48,H_210,work,33,20,32,48
4705,Susceptible,senior,44,54,H_1568,work,11,0,44,54
1946,Vaccinated,child,75,20,H_648,school,86,84,75,20
3341,Recovered,child,65,65,H_1113,school,9,57,65,65
2057,Susceptible,adult,50,55,H_685,work,52,14,50,55
3431,Susceptible,adult,3,87,H_1143,work,53,79,3,87
1957,Vaccinated,senior,5,39,H_652,home,5,39,82,51
3426,Vaccinated,adult,49,56,H_1142,work,26,73,49,56
3077,Vaccinated,adult,3,56,H_1025,work,17,8,3,56
3246,Recovered,child,45,45,H_1082,school,49,71,45,45
2900,Susceptible,adult,10,64,H_966,work,34,57,10,64
35,Susceptible,senior,5,56,H_11,work,25,83,5,56
3256,Vaccinated,senior,27,78,H_1085,home,27,78,33,50
134,Recovered,senior,25,17,H_44,work,31,20,25,17
2707,Vaccinated,adult,50,28,H_902,work,66,78,50,28
1060,Susceptible,adult,66,80,H_353,work,82,54,66,80
1876,Vaccinated,adult,38,45,H_625,work,36,86,38,45
4450,Recovered,child,45,45,H_1483,school,23,69,45,45
61,Asymptomatic,child,65,65,H_20,school,13,11,65,65
1189,Vaccinated,adult,16,46,H_396,work,55,46,16,46
1374,Susceptible,adult,63,38,H_458,work,23,6,63,38
3266,Susceptible,senior,49,41,H_1088,work,15,17,49,41
2357,Vaccinated,adult,26,63,H_785,work,44,71,26,63
550,Susceptible,adult,9,70,H_183,work,72,12,9,70
1085,Recovered,child,10,10,H_361,school,32,10,10,10
3593,Vaccinated,adult,68,24,H_1197,work,78,15,68,24
2628,Susceptible,adult,84,18,H_876,work,56,8,84,18
4350,Susceptible,adult,23,0,H_1450,work,1,27,23,0
2876,Vaccinated,adult,32,16,H_958,work,20,25,32,16
4797,Recovered,child,75,20,H_1599,school,13,17,75,20
2381,Susceptible,senior,87,35,H_793,work,84,88,87,35
187,Susceptible,adult,50,72,H_62,work,74,51,50,72
793,Susceptible,senior,23,18,H_264,work,84,15,23,18
1972,Susceptible,adult,28,13,H_657,work,53,22,28,13
1886,Infected,child,65,65,H_628,school,44,75,65,65
1438,Vaccinated,adult,6,39,H_479,work,33,84,6,39
3924,Vaccinated,adult,18,1,H_1308,work,20,58,18,1
5,Recovered,adult,70,20,H_1,work,3,35,70,20
3332,Vaccinated,senior,57,27,H_1110,work,52,73,57,27
2946,Susceptible,child,65,65,H_982,school,60,57,65,65
2471,Recovered,adult,78,26,H_823,work,62,67,78,26
2100,Susceptible,adult,50,0,H_700,work,47,27,50,0
1173,Vaccinated,child,75,20,H_391,school,84,47,75,20
1386,Susceptible,adult,20,37,H_462,work,9,73,20,37
3771,Susceptible,adult,20,45,H_1257,work,36,26,20,45
4294,Recovered,child,65,65,H_1431,school,18,59,65,65
2602,Susceptible,senior,83,9,H_867,home,83,9,56,33
1197,Susceptible,adult,2,89,H_399,work,22,66,2,89
2539,Susceptible,adult,17,21,H_846,work,51,2,17,21
3989,Vaccinated,adult,57,40,H_1329,work,30,7,57,40
501,Susceptible,adult,68,64,H_167,work,51,15,68,64
3530,Vaccinated,senior,67,9,H_1176,work,50,64,67,9
1663,Susceptible,adult,47,5,H_554,work,82,19,47,5
3397,Vaccinated,adult,34,72,H_1132,work,64,82,34,72
3404,Susceptible,adult,62,76,H_1134,work,74,19,62,76
3472,Recovered,adult,32,62,H_1157,work,40,40,32,62
4999,Recovered,child,75,20,H_1666,school,44,60,75,20
1216,Vaccinated,adult,30,19,H_405,work,31,11,30,19
4514,Vaccinated,adult,10,75,H_1504,work,89,86,10,75
4310,Recovered,senior,8,54,H_1436,work,31,32,8,54
1703,Recovered,child,10,10,H_567,school,38,75,10,10
1758,Vaccinated,senior,56,12,H_586,home,56,12,60,85
3253,Recovered,adult,80,79,H_1084,work,33,57,80,79
3946,Vaccinated,adult,57,49,H_1315,work,51,54,57,49
1510,Vaccinated,adult,55,52,H_503,work,88,38,55,52
2731,Recovered,adult,7,37,H_910,work,42,12,7,37
2359,Susceptible,adult,70,37,H_786,work,47,14,70,37
4504,Susceptible,adult,3,88,H_1501,work,67,35,3,88
4539,Recovered,child,10,10,H_1513,school,51,58,10,10
3345,Vaccinated,adult,89,14,H_1115,work,66,44,89,14
4582,Susceptible,adult,34,81,H_1527,work,72,12,34,81
1803,Asymptomatic,child,65,65,H_601,school,80,87,65,65
4282,Vaccinated,child,25,25,H_1427,school,38,48,25,25
742,Susceptible,adult,42,57,H_247,work,14,33,42,57
2472,Recovered,child,45,45,H_824,school,85,39,45,45
3580,Vaccinated,senior,9,49,H_1193,home,9,49,20,54
1473,Vaccinated,adult,47,69,H_491,work,29,33,47,69
3675,Recovered,senior,25,80,H_1225,work,33,83,25,80
876,Vaccinated,adult,39,51,H_292,work,3,5,39,51
1198,Recovered,child,45,45,H_399,school,22,66,45,45
3911,Susceptible,adult,63,85,H_1303,work,69,67,63,85
2157,Vaccinated,adult,77,85,H_719,work,18,76,77,85
3310,Susceptible,adult,88,13,H_1103,work,70,73,88,13
473,Susceptible,adult,49,60,H_157,work,74,69,49,60
2901,Vaccinated,adult,65,24,H_967,work,65,18,65,24
1037,Infected,child,65,65,H_345,school,43,85,65,65
1385,Recovered,child,10,10,H_461,school,51,62,10,10
1895,Susceptible,adult,55,61,H_631,work,32,58,55,61
1187,Susceptible,adult,48,78,H_395,work,62,13,48,78
1600,Vaccinated,adult,71,3,H_533,work,41,14,71,3
4825,Susceptible,senior,64,87,H_1608,work,88,25,64,87
4888,Recovered,child,75,20,H_1629,school,19,54,75,20
3761,Susceptible,adult,31,66,H_1253,work,61,24,31,66
2757,Vaccinated,adult,15,83,H_919,work,89,84,15,83
2228,Susceptible,senior,51,54,H_742,home,51,54,1,45
4975,Vaccinated,adult,63,20,H_1658,work,44,3,63,20
4150,Susceptible,adult,70,8,H_1383,work,83,44,70,8
4671,Recovered,child,25,25,H_1557,school,48,55,25,25
94,Susceptible,child,10,10,H_31,school,5,84,10,10
3413,Recovered,senior,2,70,H_1137,work,43,72,2,70
65,Recovered,child,25,25,H_21,school,48,12,25,25
2771,Vaccinated,adult,25,61,H_923,work,48,82,25,61
433,Vaccinated,adult,56,48,H_144,work,11,30,56,48
1544,Vaccinated,adult,71,6,H_514,work,2,86,71,6
4948,Susceptible,adult,37,55,H_1649,work,33,28,37,55
3000,Recovered,child,10,10,H_1000,school,54,0,10,10
3276,Vaccinated,senior,26,15,H_1092,work,40,85,26,15
707,Recovered,child,75,20,H_235,school,60,28,75,20
4177,Susceptible,adult,68,64,H_1392,work,29,31,68,64
182,Susceptible,adult,81,62,H_60,work,68,33,81,62
3932,Recovered,child,75,20,H_1310,school,23,1,75,20
2549,Susceptible,adult,25,9,H_849,work,88,46,25,9
3089,Susceptible,senior,81,58,H_1029,work,5,40,81,58
3231,Susceptible,adult,50,22,H_1077,work,50,40,50,22
4413,Vaccinated,adult,83,11,H_1471,work,37,19,83,11
4060,Vaccinated,senior,6,70,H_1353,work,68,19,6,70
1633,Vaccinated,adult,89,27,H_544,work,36,56,89,27
4792,Vaccinated,adult,76,23,H_1597,work,76,78,76,23
1769,Vaccinated,senior,54,40,H_589,work,52,83,54,40
1782,Susceptible,senior,84,20,H_594,work,83,10,84,20
3439,Susceptible,senior,29,11,H_1146,work,69,37,29,11
4078,Recovered,child,25,25,H_1359,school,65,57,25,25
3653,Vaccinated,senior,72,38,H_1217,home,72,38,24,85
4381,Susceptible,adult,49,77,H_1460,work,33,46,49,77
2297,Recovered,child,25,25,H_765,school,85,32,25,25
346,Vaccinated,adult,20,64,H_115,work,80,7,20,64
1450,Susceptible,adult,10,24,H_483,work,20,0,10,24
67,Recovered,child,10,10,H_22,school,45,44,10,10
4405,Recovered,senior,0,78,H_1468,work,2,33,0,78
1977,Vaccinated,adult,38,79,H_659,work,69,46,38,79
3832,Susceptible,adult,67,17,H_1277,work,6,85,67,17
4752,Recovered,child,65,65,H_1584,school,31,73,65,65
3008,Susceptible,adult,23,33,H_1002,work,30,73,23,33
769,Susceptible,adult,6,24,H_256,work,32,5,6,24
3368,Vaccinated,adult,80,46,H_1122,work,38,21,80,46
2937,Vaccinated,adult,34,13,H_979,work,17,4,34,13
2934,Susceptible,senior,85,32,H_978,work,42,18,85,32
2577,Susceptible,adult,62,22,H_859,work,14,67,62,22
614,Vaccinated,adult,71,55,H_204,work,62,32,71,55
2481,Vaccinated,adult,16,61,H_827,work,7,0,16,61
2378,Susceptible,adult,59,54,H_792,work,3,77,59,54
351,Susceptible,adult,63,57,H_117,work,4,42,63,57
