agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
2738,Recovered,child,45,45,H_912,school,84,14,45,45
4159,Recovered,child,45,45,H_1386,school,8,17,45,45
1369,Vaccinated,adult,89,49,H_456,work,26,29,89,49
761,Vaccinated,adult,83,10,H_253,work,5,78,83,10
4859,Recovered,child,75,20,H_1619,school,82,66,75,20
262,Susceptible,adult,63,81,H_87,work,75,19,63,81
2627,Recovered,adult,3,11,H_875,work,38,72,3,11
4463,Susceptible,adult,28,61,H_1487,work,10,8,28,61
4703,Vaccinated,senior,88,15,H_1567,home,88,15,1,4
3637,Vaccinated,adult,71,36,H_1212,work,50,21,71,36
1093,Vaccinated,adult,6,59,H_364,work,48,32,6,59
882,Susceptible,adult,67,54,H_294,work,58,65,67,54
4302,Susceptible,adult,20,65,H_1434,work,59,47,20,65
3045,Vaccinated,adult,20,10,H_1015,work,19,84,20,10
3354,Susceptible,adult,79,84,H_1118,work,33,48,79,84
78,Susceptible,adult,32,35,H_26,work,62,28,32,35
918,Vaccinated,adult,5,15,H_306,work,8,39,5,15
3879,Recovered,child,45,45,H_1293,school,55,40,45,45
3404,Susceptible,senior,89,10,H_1134,work,25,84,89,10
696,Vaccinated,adult,83,56,H_232,work,47,8,83,56
1419,Susceptible,senior,37,2,H_473,home,37,2,76,77
2461,Recovered,child,75,20,H_820,school,7,80,75,20
4775,Susceptible,adult,70,45,H_1591,work,63,76,70,45
3442,Vaccinated,adult,19,27,H_1147,work,63,70,19,27
2351,Susceptible,adult,26,21,H_783,work,76,61,26,21
4104,Vaccinated,adult,21,39,H_1368,work,52,46,21,39
954,Recovered,child,45,45,H_318,school,42,33,45,45
2743,Susceptible,adult,67,18,H_914,work,4,26,67,18
991,Recovered,child,75,20,H_330,school,21,11,75,20
485,Vaccinated,adult,86,34,H_161,work,66,7,86,34
3828,Recovered,child,75,20,H_1276,school,48,49,75,20
2148,Susceptible,adult,73,10,H_716,work,63,49,73,10
2017,Recovered,child,10,10,H_672,school,43,43,10,10
2449,Vaccinated,senior,44,52,H_816,work,89,2,44,52
2505,Vaccinated,adult,78,56,H_835,work,87,2,78,56
481,Vaccinated,adult,17,18,H_160,work,39,42,17,18
