agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
4851,Vaccinated,adult,19,55,H_1617,work,47,50,19,55
4634,Susceptible,adult,75,78,H_1544,work,3,16,75,78
1173,Susceptible,senior,85,57,H_391,work,73,33,85,57
1074,Susceptible,adult,71,55,H_358,work,66,66,71,55
4044,Susceptible,child,75,20,H_1348,school,72,38,75,20
4624,Susceptible,adult,7,3,H_1541,work,40,33,7,3
137,Susceptible,child,10,10,H_45,school,20,33,10,10
4128,Susceptible,adult,1,8,H_1376,work,82,25,1,8
2368,Susceptible,child,75,20,H_789,school,77,66,75,20
2326,Susceptible,senior,38,63,H_775,home,38,63,77,77
800,Susceptible,adult,74,84,H_266,work,22,25,74,84
385,Vaccinated,adult,11,9,H_128,work,22,62,11,9
203,Susceptible,adult,73,16,H_67,work,72,59,73,16
2224,Susceptible,adult,68,42,H_741,work,21,48,68,42
3836,Susceptible,adult,66,39,H_1278,work,77,88,66,39
3324,Susceptible,senior,11,6,H_1108,work,20,55,11,6
715,Vaccinated,adult,16,37,H_238,work,32,34,16,37
2773,Susceptible,senior,43,33,H_924,work,75,75,43,33
2603,Vaccinated,adult,38,34,H_867,work,64,46,38,34
519,Susceptible,adult,48,55,H_173,work,46,32,48,55
434,Vaccinated,senior,64,41,H_144,work,78,81,64,41
1185,Vaccinated,adult,80,12,H_395,work,66,25,80,12
1269,Susceptible,senior,56,32,H_423,work,55,56,56,32
4293,Susceptible,child,10,10,H_1431,school,63,35,10,10
1071,Susceptible,adult,15,89,H_357,work,66,13,15,89
182,Susceptible,adult,69,3,H_60,work,75,33,69,3
4557,Susceptible,adult,56,21,H_1519,work,22,55,56,21
1532,Vaccinated,child,10,10,H_510,school,81,84,10,10
119,Susceptible,senior,47,8,H_39,work,47,88,47,8
3694,Susceptible,adult,63,49,H_1231,work,78,78,63,49
3496,Vaccinated,adult,24,19,H_1165,work,52,6,24,19
2237,Susceptible,adult,25,33,H_745,work,63,58,25,33
2241,Susceptible,adult,10,12,H_747,work,17,59,10,12
2278,Susceptible,adult,12,31,H_759,work,84,70,12,31
1090,Susceptible,senior,45,81,H_363,work,20,12,45,81
4776,Vaccinated,senior,39,28,H_1592,work,10,64,39,28
4793,Vaccinated,adult,76,1,H_1597,work,70,14,76,1
3406,Vaccinated,child,75,20,H_1135,school,32,89,75,20
2657,Susceptible,adult,71,61,H_885,work,36,55,71,61
4803,Vaccinated,child,65,65,H_1601,school,26,5,65,65
1432,Vaccinated,child,10,10,H_477,school,73,56,10,10
947,Susceptible,adult,7,22,H_315,work,72,29,7,22
1676,Susceptible,adult,58,16,H_558,work,48,57,58,16
1427,Susceptible,senior,22,83,H_475,home,22,83,56,54
1803,Susceptible,child,10,10,H_601,school,22,18,10,10
72,Susceptible,adult,53,79,H_24,work,76,68,53,79
515,Susceptible,child,10,10,H_171,school,60,66,10,10
69,Vaccinated,child,65,65,H_23,school,32,69,65,65
