agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
4122,Vaccinated,adult,65,15,H_1374,work,4,36,65,15
205,Recovered,child,25,25,H_68,school,20,87,25,25
3754,Vaccinated,adult,78,71,H_1251,work,82,88,78,71
133,Susceptible,senior,41,40,H_44,work,31,20,41,40
1826,Susceptible,senior,5,41,H_608,home,5,41,17,77
3569,Vaccinated,adult,57,30,H_1189,work,51,6,57,30
3583,Vaccinated,child,25,25,H_1194,school,64,57,25,25
3016,Vaccinated,adult,68,27,H_1005,work,10,67,68,27
91,Recovered,child,65,65,H_30,school,24,8,65,65
2739,Vaccinated,adult,31,33,H_913,work,32,84,31,33
3464,Vaccinated,adult,64,63,H_1154,work,61,59,64,63
3815,Vaccinated,adult,43,30,H_1271,work,25,68,43,30
3938,Recovered,adult,88,29,H_1312,work,72,86,88,29
3254,Vaccinated,adult,65,49,H_1084,work,33,57,65,49
4146,Vaccinated,senior,42,80,H_1382,work,69,17,42,80
3414,Vaccinated,adult,21,49,H_1138,work,5,3,21,49
4525,Vaccinated,senior,30,24,H_1508,home,30,24,37,68
1362,Vaccinated,adult,40,70,H_454,work,13,1,40,70
2759,Susceptible,adult,67,29,H_919,work,89,84,67,29
3233,Vaccinated,adult,72,5,H_1077,work,50,40,72,5
2776,Susceptible,child,75,20,H_925,school,85,89,75,20
4304,Recovered,child,65,65,H_1434,school,71,67,65,65
915,Recovered,child,10,10,H_305,school,59,6,10,10
4996,Susceptible,adult,54,4,H_1665,work,66,61,54,4
3105,Vaccinated,child,45,45,H_1035,school,45,6,45,45
3298,Vaccinated,adult,42,45,H_1099,work,28,15,42,45
4367,Vaccinated,adult,82,62,H_1455,work,30,70,82,62
598,Susceptible,adult,10,13,H_199,work,34,36,10,13
1331,Susceptible,adult,37,72,H_443,work,67,76,37,72
370,Susceptible,adult,65,22,H_123,work,73,60,65,22
197,Vaccinated,adult,73,83,H_65,work,63,11,73,83
1457,Vaccinated,adult,67,40,H_485,work,88,76,67,40
3419,Vaccinated,child,45,45,H_1139,school,10,5,45,45
560,Vaccinated,adult,65,35,H_186,work,33,16,65,35
1299,Vaccinated,adult,71,62,H_433,work,42,45,71,62
623,Vaccinated,adult,36,34,H_207,work,35,5,36,34
1398,Susceptible,child,45,45,H_466,school,38,10,45,45
1705,Susceptible,adult,44,65,H_568,work,74,84,44,65
2291,Vaccinated,adult,72,49,H_763,work,12,40,72,49
1476,Susceptible,adult,79,37,H_492,work,80,75,79,37
4696,Vaccinated,senior,18,5,H_1565,work,81,19,18,5
1712,Recovered,child,10,10,H_570,school,57,68,10,10
