agent_id,state,age_group,x,y,household_id,home_x,home_y,work_x,work_y,current_location_type
0,Infected,child,19,5,H_0,19,5,5,5,home
1,Infected,adult,19,5,H_0,19,5,3,10,home
2,Infected,child,19,5,H_0,19,5,15,15,home
3,Susceptible,adult,19,5,H_0,19,5,14,6,home
4,Vaccinated,adult,14,4,H_1,14,4,10,4,home
5,Susceptible,adult,14,4,H_1,14,4,2,7,home
6,Susceptible,adult,14,4,H_1,14,4,3,0,home
7,Susceptible,adult,14,4,H_1,14,4,1,4,home
8,Susceptible,adult,14,13,H_2,14,13,13,5,home
9,Susceptible,adult,14,13,H_2,14,13,1,14,home
10,Vaccinated,child,14,13,H_2,14,13,15,15,home
11,Susceptible,adult,14,13,H_2,14,13,6,10,home
12,Vaccinated,adult,19,1,H_3,19,1,14,7,home
13,Susceptible,child,19,1,H_3,19,1,5,5,home
14,Susceptible,adult,19,1,H_3,19,1,10,15,home
15,Vaccinated,adult,19,1,H_3,19,1,14,11,home
16,Vaccinated,adult,10,14,H_4,10,14,13,18,home
17,Susceptible,child,10,14,H_4,10,14,5,5,home
18,Susceptible,adult,10,14,H_4,10,14,11,7,home
19,Susceptible,adult,10,14,H_4,10,14,2,4,home
20,Susceptible,senior,16,18,H_5,16,18,17,18,home
21,Susceptible,adult,16,18,H_5,16,18,16,11,home
22,Vaccinated,adult,16,18,H_5,16,18,11,16,home
23,Susceptible,adult,16,18,H_5,16,18,7,10,home
24,Susceptible,child,0,6,H_6,0,6,5,5,home
25,Susceptible,adult,0,6,H_6,0,6,8,5,home
26,Vaccinated,child,0,6,H_6,0,6,15,15,home
27,Susceptible,child,0,6,H_6,0,6,15,15,home
28,Susceptible,adult,19,1,H_7,19,1,4,0,home
29,Vaccinated,child,19,1,H_7,19,1,5,5,home
30,Vaccinated,adult,19,1,H_7,19,1,15,9,home
31,Susceptible,adult,19,1,H_7,19,1,13,15,home
32,Susceptible,senior,15,8,H_8,15,8,17,12,home
33,Susceptible,adult,15,8,H_8,15,8,19,5,home
34,Susceptible,child,15,8,H_8,15,8,15,15,home
35,Susceptible,senior,15,8,H_8,15,8,0,14,home
36,Susceptible,child,16,17,H_9,16,17,15,15,home
37,Susceptible,child,16,17,H_9,16,17,15,15,home
38,Susceptible,child,16,17,H_9,16,17,15,15,home
39,Susceptible,adult,16,17,H_9,16,17,14,8,home
40,Susceptible,senior,15,9,H_10,15,9,6,12,home
41,Susceptible,senior,15,9,H_10,15,9,14,16,home
42,Susceptible,child,15,9,H_10,15,9,5,5,home
43,Susceptible,adult,15,9,H_10,15,9,18,19,home
44,Vaccinated,adult,8,12,H_11,8,12,16,11,home
45,Susceptible,senior,8,12,H_11,8,12,14,17,home
46,Susceptible,adult,8,12,H_11,8,12,9,9,home
47,Vaccinated,adult,8,12,H_11,8,12,4,8,home
48,Susceptible,adult,10,2,H_12,10,2,11,16,home
49,Vaccinated,adult,10,2,H_12,10,2,18,11,home
50,Susceptible,senior,10,2,H_12,10,2,9,13,home
51,Susceptible,adult,10,2,H_12,10,2,7,14,home
52,Susceptible,child,5,18,H_13,5,18,15,15,home
53,Susceptible,senior,5,18,H_13,5,18,15,5,home
54,Susceptible,adult,5,18,H_13,5,18,17,4,home
55,Susceptible,adult,5,18,H_13,5,18,12,17,home
56,Susceptible,child,8,3,H_14,8,3,15,15,home
57,Susceptible,adult,8,3,H_14,8,3,17,1,home
58,Susceptible,adult,8,3,H_14,8,3,8,19,home
59,Vaccinated,adult,8,3,H_14,8,3,15,10,home
60,Susceptible,adult,6,6,H_15,6,6,1,10,home
61,Vaccinated,adult,6,6,H_15,6,6,13,0,home
62,Susceptible,child,6,6,H_15,6,6,5,5,home
63,Susceptible,child,6,6,H_15,6,6,5,5,home
64,Susceptible,adult,19,10,H_16,19,10,16,4,home
65,Susceptible,adult,19,10,H_16,19,10,2,9,home
66,Susceptible,adult,19,10,H_16,19,10,5,0,home
67,Susceptible,child,19,10,H_16,19,10,5,5,home
68,Susceptible,adult,10,11,H_17,10,11,4,12,home
69,Susceptible,adult,10,11,H_17,10,11,15,6,home
70,Vaccinated,adult,10,11,H_17,10,11,2,6,home
71,Susceptible,adult,10,11,H_17,10,11,16,6,home
72,Susceptible,child,8,4,H_18,8,4,15,15,home
73,Susceptible,child,8,4,H_18,8,4,15,15,home
74,Susceptible,adult,8,4,H_18,8,4,7,10,home
75,Susceptible,adult,8,4,H_18,8,4,2,10,home
76,Susceptible,adult,16,6,H_19,16,6,13,3,home
77,Susceptible,adult,16,6,H_19,16,6,2,3,home
78,Susceptible,adult,16,6,H_19,16,6,13,7,home
79,Susceptible,adult,16,6,H_19,16,6,10,0,home
80,Susceptible,adult,5,11,H_20,5,11,8,0,home
81,Susceptible,adult,5,11,H_20,5,11,17,10,home
82,Susceptible,adult,5,11,H_20,5,11,10,4,home
83,Susceptible,adult,5,11,H_20,5,11,13,6,home
84,Susceptible,senior,15,12,H_21,15,12,5,13,home
85,Susceptible,adult,15,12,H_21,15,12,7,19,home
86,Susceptible,adult,15,12,H_21,15,12,4,12,home
87,Susceptible,adult,15,12,H_21,15,12,6,3,home
88,Susceptible,child,15,3,H_22,15,3,5,5,home
89,Susceptible,adult,15,3,H_22,15,3,4,14,home
90,Susceptible,adult,15,3,H_22,15,3,9,3,home
91,Vaccinated,adult,15,3,H_22,15,3,17,9,home
92,Vaccinated,adult,12,1,H_23,12,1,6,15,home
93,Vaccinated,child,12,1,H_23,12,1,5,5,home
94,Susceptible,adult,12,1,H_23,12,1,14,2,home
95,Susceptible,adult,12,1,H_23,12,1,4,12,home
96,Susceptible,adult,16,7,H_24,16,7,19,14,home
97,Vaccinated,adult,16,7,H_24,16,7,19,4,home
98,Susceptible,adult,16,7,H_24,16,7,13,0,home
99,Susceptible,child,16,7,H_24,16,7,15,15,home
