agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
3760,Recovered,child,30,52,H_1253,home,30,52,10,10
3698,Susceptible,senior,71,3,H_1232,home,71,3,21,57
2844,Susceptible,adult,52,26,H_948,home,52,26,56,43
3353,Susceptible,adult,82,22,H_1117,home,82,22,2,79
1549,Recovered,adult,24,68,H_516,home,24,68,37,53
4455,Vaccinated,adult,61,12,H_1485,home,61,12,76,76
546,Recovered,adult,18,63,H_182,home,18,63,9,33
2446,Vaccinated,senior,45,10,H_815,home,45,10,44,41
3764,Susceptible,senior,23,5,H_1254,home,23,5,68,57
779,Recovered,child,62,31,H_259,home,62,31,10,10
3242,Recovered,child,69,81,H_1080,home,69,81,25,25
3893,Vaccinated,senior,89,20,H_1297,home,89,20,74,40
432,Recovered,child,53,44,H_144,home,53,44,65,65
2104,Vaccinated,adult,67,64,H_701,home,67,64,76,28
3956,Susceptible,senior,3,18,H_1318,home,3,18,13,89
2850,Susceptible,adult,40,27,H_950,home,40,27,51,55
2258,Vaccinated,adult,18,76,H_752,home,18,76,38,66
409,Recovered,child,16,61,H_136,home,16,61,65,65
4035,Susceptible,adult,5,20,H_1345,home,5,20,75,0
2491,Vaccinated,senior,47,83,H_830,home,47,83,50,86
3093,Susceptible,adult,80,73,H_1031,home,80,73,9,0
3987,Recovered,child,87,51,H_1329,home,87,51,45,45
159,Susceptible,adult,25,42,H_53,home,25,42,37,33
4666,Susceptible,adult,30,80,H_1555,home,30,80,8,83
3123,Vaccinated,child,83,81,H_1041,home,83,81,10,10
140,Vaccinated,adult,1,79,H_46,home,1,79,40,11
819,Vaccinated,adult,48,45,H_273,home,48,45,11,22
87,Recovered,child,44,19,H_29,home,44,19,75,20
2289,Susceptible,adult,46,67,H_763,home,46,67,73,32
2010,Vaccinated,adult,15,65,H_670,home,15,65,48,8
2743,Susceptible,adult,47,75,H_914,home,47,75,1,31
2974,Recovered,child,12,19,H_991,home,12,19,25,25
3604,Susceptible,child,30,17,H_1201,home,30,17,75,20
3753,Susceptible,adult,85,3,H_1251,home,85,3,37,60
729,Vaccinated,adult,22,28,H_243,home,22,28,52,39
3254,Susceptible,senior,69,26,H_1084,home,69,26,6,73
4887,Vaccinated,adult,14,9,H_1629,home,14,9,17,76
1286,Vaccinated,adult,34,5,H_428,home,34,5,36,22
870,Recovered,child,84,30,H_290,home,84,30,10,10
2567,Vaccinated,senior,21,1,H_855,home,21,1,78,75
3933,Susceptible,adult,64,63,H_1311,home,64,63,83,64
405,Susceptible,adult,53,46,H_135,home,53,46,30,3
1332,Recovered,child,31,53,H_444,home,31,53,75,20
882,Recovered,adult,5,49,H_294,home,5,49,16,17
4471,Susceptible,senior,65,24,H_1490,home,65,24,70,23
4909,Vaccinated,senior,69,8,H_1636,home,69,8,64,62
4225,Susceptible,adult,74,83,H_1408,home,74,83,24,41
852,Vaccinated,senior,16,58,H_284,home,16,58,53,30
1460,Susceptible,senior,41,34,H_486,home,41,34,77,60
4290,Recovered,adult,20,58,H_1430,home,20,58,28,66
3533,Susceptible,adult,18,52,H_1177,home,18,52,38,77
3485,Susceptible,adult,65,3,H_1161,home,65,3,80,87
435,Susceptible,adult,24,66,H_145,home,24,66,41,75
3747,Vaccinated,senior,13,56,H_1249,home,13,56,54,75
2789,Susceptible,adult,68,48,H_929,home,68,48,45,37
3316,Recovered,child,42,21,H_1105,home,42,21,10,10
4392,Susceptible,adult,66,86,H_1464,home,66,86,25,28
1881,Vaccinated,senior,62,34,H_627,home,62,34,79,36
1592,Recovered,child,67,52,H_530,home,67,52,25,25
1178,Susceptible,adult,49,53,H_392,home,49,53,0,85
3016,Recovered,child,6,70,H_1005,home,6,70,10,10
3612,Vaccinated,adult,41,28,H_1204,home,41,28,62,33
265,Susceptible,adult,29,28,H_88,home,29,28,51,62
749,Recovered,child,77,60,H_249,home,77,60,65,65
2818,Susceptible,adult,19,76,H_939,home,19,76,76,49
4609,Recovered,child,16,22,H_1536,home,16,22,10,10
2206,Vaccinated,adult,64,74,H_735,home,64,74,19,16
3769,Vaccinated,adult,13,35,H_1256,home,13,35,81,61
4226,Recovered,child,74,83,H_1408,home,74,83,65,65
1463,Susceptible,adult,77,78,H_487,home,77,78,69,4
3160,Recovered,adult,15,1,H_1053,home,15,1,78,3
1213,Susceptible,adult,20,71,H_404,home,20,71,9,43
3387,Susceptible,adult,62,17,H_1129,home,62,17,35,59
4952,Vaccinated,adult,69,25,H_1650,home,69,25,59,29
2404,Vaccinated,adult,59,37,H_801,home,59,37,50,27
204,Susceptible,senior,89,84,H_68,home,89,84,55,34
4478,Recovered,senior,31,17,H_1492,home,31,17,76,40
789,Vaccinated,adult,53,87,H_263,home,53,87,73,67
2040,Susceptible,adult,32,77,H_680,home,32,77,0,47
2573,Susceptible,senior,26,85,H_857,home,26,85,31,29
730,Susceptible,adult,22,28,H_243,home,22,28,14,42
3566,Susceptible,adult,88,24,H_1188,home,88,24,67,57
3465,Vaccinated,adult,25,59,H_1155,home,25,59,69,79
4641,Vaccinated,adult,79,9,H_1547,home,79,9,69,17
473,Susceptible,adult,82,63,H_157,home,82,63,77,80
1650,Susceptible,adult,71,19,H_550,home,71,19,84,88
