agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
2666,Vaccinated,senior,74,47,H_888,home,74,47,56,45
1482,Susceptible,adult,23,46,H_494,home,23,46,58,31
4100,Susceptible,adult,16,56,H_1366,home,16,56,38,59
3394,Vaccinated,adult,15,53,H_1131,home,15,53,60,39
201,Vaccinated,senior,56,0,H_67,home,56,0,31,31
4147,Vaccinated,senior,14,77,H_1382,home,14,77,40,57
2854,Vaccinated,adult,78,53,H_951,home,78,53,4,87
4593,Susceptible,child,26,58,H_1531,home,26,58,45,45
3153,Susceptible,adult,79,72,H_1051,home,79,72,89,10
3022,Susceptible,adult,58,79,H_1007,home,58,79,21,69
3381,Vaccinated,adult,38,20,H_1127,home,38,20,45,88
549,Vaccinated,adult,22,85,H_183,home,22,85,69,75
4395,Vaccinated,adult,88,22,H_1465,home,88,22,76,44
2189,Vaccinated,adult,21,25,H_729,home,21,25,7,7
352,Susceptible,adult,36,5,H_117,home,36,5,62,82
2002,Vaccinated,senior,48,79,H_667,home,48,79,57,84
3383,Vaccinated,adult,38,20,H_1127,home,38,20,57,58
1614,Vaccinated,child,77,82,H_538,home,77,82,25,25
3128,Susceptible,senior,66,80,H_1042,home,66,80,73,6
4331,Susceptible,child,6,9,H_1443,home,6,9,45,45
1894,Susceptible,adult,38,32,H_631,home,38,32,4,49
3216,Susceptible,adult,71,78,H_1072,home,71,78,52,22
2113,Susceptible,senior,34,59,H_704,home,34,59,88,44
3611,Susceptible,adult,42,89,H_1203,home,42,89,57,80
2473,Susceptible,adult,79,52,H_824,home,79,52,25,69
1307,Susceptible,adult,28,52,H_435,home,28,52,62,45
2737,Susceptible,adult,2,41,H_912,home,2,41,88,27
1978,Recovered,child,30,63,H_659,home,30,63,45,45
2426,Susceptible,adult,39,5,H_808,home,39,5,54,24
3095,Vaccinated,adult,86,56,H_1031,home,86,56,41,19
2805,Susceptible,senior,17,3,H_935,home,17,3,18,23
1592,Susceptible,senior,27,41,H_530,home,27,41,82,47
1477,Susceptible,senior,58,37,H_492,home,58,37,48,56
3931,Vaccinated,senior,73,59,H_1310,home,73,59,61,21
1559,Vaccinated,adult,86,63,H_519,home,86,63,50,66
4787,Vaccinated,adult,77,4,H_1595,home,77,4,65,8
4975,Susceptible,adult,82,57,H_1658,home,82,57,64,58
3256,Susceptible,child,39,3,H_1085,home,39,3,10,10
2960,Vaccinated,adult,66,83,H_986,home,66,83,6,16
2875,Susceptible,child,23,28,H_958,home,23,28,10,10
2535,Susceptible,senior,12,89,H_845,home,12,89,5,33
309,Vaccinated,adult,72,66,H_103,home,72,66,39,30
2889,Susceptible,adult,72,81,H_963,home,72,81,42,84
2540,Susceptible,senior,1,75,H_846,home,1,75,50,0
2261,Susceptible,adult,1,35,H_753,home,1,35,48,36
4062,Vaccinated,adult,27,33,H_1354,home,27,33,67,80
1686,Susceptible,adult,22,77,H_562,home,22,77,58,23
3253,Susceptible,adult,74,20,H_1084,home,74,20,82,21
