agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
511,Susceptible,adult,74,59,H_170,work,13,1,74,59
3812,Susceptible,senior,89,60,H_1270,home,89,60,20,44
2420,Susceptible,adult,0,8,H_806,work,21,29,0,8
2299,Vaccinated,adult,65,16,H_766,work,44,23,65,16
1300,Vaccinated,adult,18,86,H_433,work,74,2,18,86
4307,Recovered,senior,8,52,H_1435,work,31,47,8,52
2394,Vaccinated,senior,51,30,H_798,work,84,83,51,30
1704,Recovered,adult,50,22,H_568,work,51,35,50,22
2439,Vaccinated,adult,45,81,H_813,work,56,49,45,81
3881,Susceptible,adult,45,82,H_1293,work,38,16,45,82
1925,Recovered,adult,13,69,H_641,work,84,27,13,69
2021,Susceptible,adult,5,86,H_673,work,68,0,5,86
199,Vaccinated,adult,68,30,H_66,work,33,76,68,30
342,Vaccinated,adult,15,86,H_114,work,61,56,15,86
2752,Susceptible,senior,85,26,H_917,work,85,50,85,26
4865,Susceptible,adult,57,77,H_1621,work,40,62,57,77
2006,Susceptible,adult,66,54,H_668,work,52,39,66,54
3714,Susceptible,senior,51,58,H_1238,work,57,36,51,58
3116,Susceptible,adult,45,31,H_1038,work,85,37,45,31
1819,Susceptible,adult,21,77,H_606,work,56,35,21,77
2613,Susceptible,adult,62,48,H_871,work,57,11,62,48
4351,Vaccinated,adult,50,1,H_1450,work,51,1,50,1
784,Vaccinated,senior,43,52,H_261,work,63,45,43,52
956,Susceptible,adult,42,42,H_318,work,50,19,42,42
3823,Susceptible,senior,69,61,H_1274,home,69,61,64,50
1746,Vaccinated,adult,54,72,H_582,work,66,36,54,72
4753,Susceptible,adult,28,1,H_1584,work,80,87,28,1
3760,Susceptible,senior,79,41,H_1253,work,32,1,79,41
11,Recovered,child,10,10,H_3,school,85,89,10,10
3259,Vaccinated,adult,39,50,H_1086,work,9,62,39,50
4644,Susceptible,adult,5,51,H_1548,work,65,64,5,51
1537,Susceptible,adult,42,65,H_512,work,70,28,42,65
946,Susceptible,adult,38,67,H_315,work,62,53,38,67
3875,Recovered,child,25,25,H_1291,school,59,84,25,25
4056,Recovered,adult,58,10,H_1352,work,52,80,58,10
1238,Susceptible,adult,19,68,H_412,work,66,4,19,68
1248,Susceptible,adult,72,85,H_416,work,19,79,72,85
1078,Susceptible,senior,39,82,H_359,work,3,57,39,82
4977,Susceptible,senior,78,37,H_1659,home,78,37,73,0
3136,Vaccinated,adult,84,79,H_1045,work,0,1,84,79
1664,Vaccinated,adult,34,6,H_554,work,70,41,34,6
3091,Susceptible,adult,74,24,H_1030,work,4,73,74,24
536,Susceptible,child,75,20,H_178,school,54,61,75,20
4727,Susceptible,adult,87,80,H_1575,work,73,53,87,80
195,Susceptible,child,65,65,H_65,school,73,51,65,65
3343,Susceptible,child,75,20,H_1114,school,0,25,75,20
3660,Vaccinated,adult,61,12,H_1220,work,10,21,61,12
4626,Recovered,child,10,10,H_1542,school,82,9,10,10
2402,Susceptible,adult,76,36,H_800,work,15,80,76,36
1987,Susceptible,adult,67,16,H_662,work,63,40,67,16
2271,Vaccinated,senior,14,48,H_757,home,14,48,76,2
3968,Vaccinated,adult,7,10,H_1322,work,40,53,7,10
1831,Susceptible,adult,6,65,H_610,work,10,55,6,65
3302,Susceptible,adult,66,36,H_1100,work,68,78,66,36
4406,Vaccinated,child,75,20,H_1468,school,55,45,75,20
1262,Susceptible,senior,81,88,H_420,work,71,33,81,88
449,Vaccinated,adult,9,83,H_149,work,38,16,9,83
3666,Susceptible,adult,33,14,H_1222,work,77,38,33,14
716,Susceptible,child,75,20,H_238,school,45,89,75,20
1216,Susceptible,senior,1,72,H_405,home,1,72,1,11
1812,Susceptible,senior,81,29,H_604,work,10,86,81,29
4826,Vaccinated,senior,56,38,H_1608,home,56,38,23,27
212,Susceptible,senior,24,57,H_70,work,23,68,24,57
4843,Susceptible,adult,15,70,H_1614,work,8,52,15,70
4326,Susceptible,child,75,20,H_1442,school,49,34,75,20
3629,Susceptible,adult,89,75,H_1209,work,36,54,89,75
2409,Susceptible,adult,12,55,H_803,work,79,6,12,55
4655,Susceptible,adult,36,39,H_1551,work,66,29,36,39
1823,Susceptible,adult,30,17,H_607,work,66,7,30,17
808,Susceptible,child,65,65,H_269,school,80,52,65,65
1037,Recovered,child,65,65,H_345,school,37,41,65,65
3182,Vaccinated,adult,42,48,H_1060,work,42,46,42,48
1774,Susceptible,adult,45,50,H_591,work,42,63,45,50
2815,Susceptible,adult,71,78,H_938,work,72,68,71,78
1629,Susceptible,adult,62,80,H_543,work,20,15,62,80
1769,Susceptible,senior,10,34,H_589,work,16,2,10,34
484,Recovered,adult,58,16,H_161,work,64,32,58,16
394,Vaccinated,adult,8,37,H_131,work,59,53,8,37
1655,Susceptible,adult,30,60,H_551,work,6,36,30,60
1174,Vaccinated,senior,84,13,H_391,work,71,81,84,13
159,Vaccinated,child,10,10,H_53,school,4,18,10,10
4742,Recovered,adult,12,39,H_1580,work,21,58,12,39
2289,Susceptible,adult,16,37,H_763,work,81,47,16,37
3564,Susceptible,adult,49,31,H_1188,work,80,55,49,31
2210,Susceptible,senior,81,3,H_736,home,81,3,12,86
3170,Recovered,child,65,65,H_1056,school,29,63,65,65
791,Susceptible,adult,11,36,H_263,work,13,56,11,36
1136,Susceptible,child,75,20,H_378,school,44,21,75,20
4262,Susceptible,child,10,10,H_1420,school,56,70,10,10
3659,Recovered,child,45,45,H_1219,school,51,50,45,45
2665,Susceptible,adult,58,25,H_888,work,60,66,58,25
4145,Recovered,adult,74,4,H_1381,work,31,31,74,4
1597,Vaccinated,adult,34,82,H_532,work,1,74,34,82
2353,Susceptible,child,75,20,H_784,school,85,35,75,20
3226,Vaccinated,adult,80,38,H_1075,work,29,45,80,38
2543,Susceptible,adult,21,39,H_847,work,70,70,21,39
563,Susceptible,adult,71,25,H_187,work,41,15,71,25
197,Susceptible,adult,60,47,H_65,work,73,51,60,47
2578,Recovered,adult,9,10,H_859,work,60,20,9,10
1261,Susceptible,adult,30,11,H_420,work,71,33,30,11
289,Susceptible,senior,63,69,H_96,work,14,42,63,69
1619,Recovered,adult,0,17,H_539,work,54,48,0,17
1716,Recovered,child,10,10,H_572,school,5,14,10,10
2701,Susceptible,adult,66,7,H_900,work,72,45,66,7
1965,Recovered,child,10,10,H_655,school,29,12,10,10
4111,Susceptible,adult,61,41,H_1370,work,14,46,61,41
2828,Susceptible,adult,10,36,H_942,work,46,57,10,36
3739,Vaccinated,child,45,45,H_1246,school,20,10,45,45
109,Vaccinated,adult,82,28,H_36,work,6,75,82,28
