agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
1368,Vaccinated,adult,5,46,H_456,work,81,66,5,46
3179,Vaccinated,child,75,20,H_1059,school,53,25,75,20
2685,Recovered,child,65,65,H_895,school,32,9,65,65
3090,Susceptible,adult,9,38,H_1030,work,9,28,9,38
3345,Susceptible,child,25,25,H_1115,school,76,45,25,25
2303,Susceptible,adult,82,58,H_767,work,83,77,82,58
1681,Susceptible,adult,29,68,H_560,work,3,32,29,68
3635,Susceptible,adult,74,64,H_1211,work,50,62,74,64
186,Susceptible,child,10,10,H_62,school,24,7,10,10
1596,Susceptible,adult,64,58,H_532,work,22,75,64,58
3566,Susceptible,adult,15,22,H_1188,work,80,36,15,22
4355,Susceptible,senior,14,43,H_1451,home,14,43,86,51
902,Susceptible,senior,69,31,H_300,work,39,15,69,31
3379,Susceptible,adult,83,62,H_1126,work,47,54,83,62
540,Vaccinated,adult,58,48,H_180,work,2,70,58,48
235,Susceptible,adult,80,62,H_78,work,56,10,80,62
4885,Susceptible,child,25,25,H_1628,school,18,14,25,25
1279,Vaccinated,adult,29,71,H_426,work,50,53,29,71
2374,Susceptible,adult,34,5,H_791,work,68,37,34,5
2289,Susceptible,adult,36,88,H_763,work,45,15,36,88
4123,Susceptible,adult,28,70,H_1374,work,30,53,28,70
3164,Vaccinated,child,10,10,H_1054,school,69,13,10,10
408,Susceptible,adult,60,78,H_136,work,61,22,60,78
4494,Susceptible,adult,62,29,H_1498,work,16,88,62,29
710,Vaccinated,adult,16,6,H_236,work,30,67,16,6
4599,Vaccinated,adult,67,68,H_1533,work,59,28,67,68
1471,Susceptible,adult,8,4,H_490,work,25,58,8,4
3417,Vaccinated,adult,88,51,H_1139,work,3,31,88,51
1139,Susceptible,adult,58,84,H_379,work,31,4,58,84
2846,Recovered,adult,48,71,H_948,work,30,37,48,71
1743,Susceptible,adult,26,31,H_581,work,59,5,26,31
143,Susceptible,adult,31,4,H_47,work,43,14,31,4
409,Vaccinated,child,25,25,H_136,school,61,22,25,25
4458,Susceptible,adult,42,83,H_1486,work,70,71,42,83
2932,Susceptible,adult,54,87,H_977,work,13,72,54,87
2044,Recovered,adult,24,25,H_681,work,80,38,24,25
1603,Susceptible,adult,40,65,H_534,work,17,72,40,65
3630,Susceptible,adult,8,13,H_1210,work,74,32,8,13
3101,Susceptible,adult,1,10,H_1033,work,26,61,1,10
81,Vaccinated,adult,37,36,H_27,work,6,5,37,36
1986,Recovered,adult,62,83,H_662,work,24,12,62,83
971,Susceptible,adult,79,56,H_323,work,34,88,79,56
2810,Susceptible,adult,88,78,H_936,work,76,23,88,78
2730,Susceptible,adult,9,18,H_910,work,80,50,9,18
386,Vaccinated,adult,85,44,H_128,work,20,54,85,44
850,Susceptible,adult,79,82,H_283,work,57,65,79,82
41,Susceptible,adult,13,1,H_13,work,41,45,13,1
4982,Recovered,child,25,25,H_1660,school,74,22,25,25
2466,Susceptible,adult,72,7,H_822,work,27,7,72,7
3845,Susceptible,adult,25,65,H_1281,work,57,31,25,65
3929,Vaccinated,adult,48,45,H_1309,work,70,19,48,45
3132,Vaccinated,child,25,25,H_1044,school,4,78,25,25
448,Susceptible,adult,47,46,H_149,work,5,46,47,46
1186,Susceptible,senior,57,73,H_395,work,55,52,57,73
924,Susceptible,child,75,20,H_308,school,1,48,75,20
1992,Vaccinated,senior,44,84,H_664,work,89,57,44,84
321,Vaccinated,child,65,65,H_107,school,77,16,65,65
3913,Susceptible,adult,78,88,H_1304,work,15,87,78,88
4152,Vaccinated,adult,43,13,H_1384,work,16,83,43,13
4115,Susceptible,adult,38,62,H_1371,work,87,41,38,62
3361,Vaccinated,adult,8,1,H_1120,work,40,30,8,1
4895,Susceptible,senior,67,7,H_1631,work,28,5,67,7
4653,Susceptible,adult,72,54,H_1551,work,40,70,72,54
3590,Susceptible,senior,51,34,H_1196,home,51,34,28,9
2320,Vaccinated,adult,27,2,H_773,work,13,72,27,2
3548,Vaccinated,adult,73,21,H_1182,work,6,14,73,21
3191,Recovered,child,65,65,H_1063,school,85,3,65,65
