agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
3468,Susceptible,adult,80,62,H_1156,work,60,86,80,62
792,Susceptible,child,45,45,H_264,school,72,46,45,45
1340,Susceptible,adult,62,62,H_446,work,88,71,62,62
121,Susceptible,adult,76,35,H_40,work,68,58,76,35
3133,Susceptible,adult,83,24,H_1044,work,20,9,83,24
1068,Vaccinated,child,75,20,H_356,school,11,29,75,20
3241,Susceptible,child,25,25,H_1080,school,30,88,25,25
4068,Susceptible,child,45,45,H_1356,school,25,74,45,45
552,Susceptible,adult,73,60,H_184,work,80,85,73,60
3675,Vaccinated,child,25,25,H_1225,school,84,64,25,25
4357,Susceptible,child,65,65,H_1452,school,58,1,65,65
1119,Susceptible,adult,31,3,H_373,work,37,80,31,3
3413,Susceptible,adult,66,87,H_1137,work,42,32,66,87
1991,Vaccinated,adult,58,41,H_663,work,13,88,58,41
1294,Vaccinated,adult,65,70,H_431,work,52,12,65,70
2086,Vaccinated,adult,68,22,H_695,work,1,6,68,22
967,Vaccinated,adult,59,72,H_322,work,74,26,59,72
1589,Vaccinated,child,65,65,H_529,school,5,49,65,65
410,Vaccinated,adult,11,73,H_136,work,12,17,11,73
3032,Susceptible,adult,65,32,H_1010,work,51,44,65,32
3445,Recovered,child,25,25,H_1148,school,64,31,25,25
2998,Susceptible,adult,23,65,H_999,work,48,35,23,65
3705,Susceptible,adult,25,54,H_1235,work,60,75,25,54
4903,Susceptible,adult,78,26,H_1634,work,9,25,78,26
2203,Susceptible,adult,13,86,H_734,work,10,76,13,86
3583,Vaccinated,adult,72,87,H_1194,work,39,77,72,87
1475,Vaccinated,senior,29,49,H_491,home,29,49,15,62
1110,Susceptible,child,10,10,H_370,school,85,69,10,10
2432,Susceptible,senior,59,21,H_810,work,33,20,59,21
3742,Vaccinated,child,45,45,H_1247,school,21,27,45,45
2096,Susceptible,adult,64,48,H_698,work,86,12,64,48
3268,Susceptible,senior,81,62,H_1089,home,81,62,44,52
4978,Vaccinated,adult,39,22,H_1659,work,44,82,39,22
3071,Susceptible,adult,30,6,H_1023,work,65,81,30,6
181,Vaccinated,child,75,20,H_60,school,59,1,75,20
2529,Susceptible,adult,71,51,H_843,work,1,4,71,51
1252,Susceptible,adult,20,10,H_417,work,73,79,20,10
4535,Susceptible,adult,0,3,H_1511,work,62,71,0,3
1878,Vaccinated,senior,89,68,H_626,work,57,31,89,68
3526,Vaccinated,child,45,45,H_1175,school,55,61,45,45
3739,Recovered,child,45,45,H_1246,school,82,0,45,45
963,Susceptible,adult,8,6,H_321,work,79,78,8,6
4702,Vaccinated,child,45,45,H_1567,school,18,53,45,45
4693,Susceptible,adult,64,81,H_1564,work,19,77,64,81
4355,Susceptible,senior,37,73,H_1451,home,37,73,59,2
1497,Vaccinated,adult,17,24,H_499,work,13,17,17,24
752,Susceptible,adult,65,53,H_250,work,65,40,65,53
1099,Susceptible,adult,3,71,H_366,work,26,45,3,71
2987,Susceptible,adult,44,53,H_995,work,60,85,44,53
106,Susceptible,adult,70,30,H_35,work,55,69,70,30
4266,Susceptible,adult,24,32,H_1422,work,43,45,24,32
977,Vaccinated,adult,41,25,H_325,work,10,62,41,25
1452,Vaccinated,senior,2,2,H_484,work,55,27,2,2
534,Susceptible,adult,5,67,H_178,work,44,27,5,67
3838,Susceptible,senior,17,81,H_1279,work,73,24,17,81
3193,Susceptible,adult,65,33,H_1064,work,68,37,65,33
4252,Susceptible,senior,25,8,H_1417,home,25,8,24,70
2419,Vaccinated,adult,73,44,H_806,work,8,18,73,44
4789,Susceptible,adult,43,58,H_1596,work,68,74,43,58
441,Susceptible,adult,33,4,H_147,work,21,5,33,4
4519,Vaccinated,senior,28,50,H_1506,work,60,24,28,50
2577,Susceptible,adult,56,5,H_859,work,85,38,56,5
530,Susceptible,adult,30,11,H_176,work,12,54,30,11
2640,Vaccinated,child,25,25,H_880,school,21,25,25,25
4077,Susceptible,child,75,20,H_1359,school,50,32,75,20
1950,Vaccinated,senior,49,44,H_650,work,28,44,49,44
4993,Vaccinated,adult,27,35,H_1664,work,73,26,27,35
256,Susceptible,senior,81,0,H_85,work,33,6,81,0
1988,Susceptible,adult,81,84,H_662,work,10,8,81,84
4953,Susceptible,adult,84,87,H_1651,work,21,70,84,87
680,Susceptible,adult,26,44,H_226,work,38,86,26,44
1354,Vaccinated,adult,62,72,H_451,work,88,75,62,72
2040,Vaccinated,adult,13,23,H_680,work,36,86,13,23
1034,Susceptible,child,75,20,H_344,school,52,89,75,20
1977,Vaccinated,adult,5,65,H_659,work,25,51,5,65
3136,Susceptible,senior,38,33,H_1045,home,38,33,5,65
730,Susceptible,adult,79,32,H_243,work,22,30,79,32
736,Vaccinated,adult,10,21,H_245,work,67,80,10,21
485,Vaccinated,adult,7,40,H_161,work,81,65,7,40
3646,Vaccinated,senior,44,35,H_1215,work,81,23,44,35
2594,Vaccinated,adult,42,25,H_864,work,84,40,42,25
4970,Susceptible,adult,23,41,H_1656,work,18,55,23,41
1990,Susceptible,adult,56,12,H_663,work,13,88,56,12
722,Susceptible,adult,47,65,H_240,work,39,42,47,65
217,Vaccinated,adult,15,39,H_72,work,87,51,15,39
3704,Vaccinated,adult,18,47,H_1234,work,78,51,18,47
2912,Susceptible,adult,35,35,H_970,work,77,71,35,35
1458,Susceptible,adult,44,63,H_486,work,55,27,44,63
18,Susceptible,child,65,65,H_6,school,70,67,65,65
4503,Susceptible,adult,52,46,H_1501,work,0,34,52,46
2602,Susceptible,adult,77,38,H_867,work,49,31,77,38
601,Vaccinated,child,65,65,H_200,school,41,29,65,65
1132,Susceptible,child,25,25,H_377,school,69,8,25,25
1297,Vaccinated,adult,56,52,H_432,work,72,68,56,52
355,Susceptible,adult,20,54,H_118,work,65,25,20,54
2582,Susceptible,adult,39,2,H_860,work,12,83,39,2
4522,Vaccinated,child,75,20,H_1507,school,0,17,75,20
2570,Vaccinated,adult,47,32,H_856,work,9,76,47,32
1476,Vaccinated,adult,7,77,H_492,work,2,85,7,77
4288,Susceptible,adult,11,72,H_1429,work,22,44,11,72
2300,Vaccinated,child,65,65,H_766,school,39,33,65,65
2694,Vaccinated,adult,12,61,H_898,work,7,37,12,61
3075,Vaccinated,adult,36,21,H_1025,work,19,17,36,21
3389,Susceptible,adult,6,4,H_1129,work,86,75,6,4
201,Susceptible,child,45,45,H_67,school,85,56,45,45
1757,Susceptible,child,25,25,H_585,school,50,32,25,25
4527,Susceptible,child,25,25,H_1509,school,19,60,25,25
4308,Susceptible,adult,30,25,H_1436,work,27,5,30,25
1708,Vaccinated,adult,67,54,H_569,work,82,10,67,54
3713,Susceptible,adult,40,55,H_1237,work,26,59,40,55
16,Recovered,adult,59,81,H_5,work,59,89,59,81
1959,Susceptible,child,25,25,H_653,school,71,60,25,25
3321,Vaccinated,child,65,65,H_1107,school,26,27,65,65
3121,Susceptible,senior,67,32,H_1040,work,40,24,67,32
4930,Susceptible,adult,47,7,H_1643,work,83,34,47,7
3220,Susceptible,child,75,20,H_1073,school,54,87,75,20
4472,Susceptible,child,65,65,H_1490,school,33,5,65,65
1084,Susceptible,adult,75,89,H_361,work,79,21,75,89
4897,Susceptible,adult,13,23,H_1632,work,84,72,13,23
2740,Vaccinated,child,25,25,H_913,school,24,2,25,25
4135,Susceptible,adult,42,20,H_1378,work,10,80,42,20
4184,Vaccinated,adult,10,14,H_1394,work,73,52,10,14
4973,Vaccinated,adult,87,70,H_1657,work,84,72,87,70
2431,Vaccinated,child,75,20,H_810,school,33,20,75,20
1159,Recovered,child,45,45,H_386,school,3,63,45,45
2144,Vaccinated,senior,59,60,H_714,work,84,14,59,60
3444,Vaccinated,child,25,25,H_1148,school,64,31,25,25
2986,Susceptible,adult,30,58,H_995,work,60,85,30,58
4425,Susceptible,adult,45,50,H_1475,work,89,60,45,50
2827,Vaccinated,senior,36,5,H_942,work,9,39,36,5
2553,Susceptible,adult,89,68,H_851,work,2,2,89,68
3499,Susceptible,adult,72,42,H_1166,work,19,12,72,42
1957,Susceptible,adult,13,86,H_652,work,42,67,13,86
4778,Vaccinated,adult,52,58,H_1592,work,37,59,52,58
4136,Susceptible,senior,4,32,H_1378,work,10,80,4,32
1919,Susceptible,adult,76,18,H_639,work,41,88,76,18
4504,Vaccinated,adult,15,57,H_1501,work,0,34,15,57
463,Susceptible,child,25,25,H_154,school,41,61,25,25
3182,Vaccinated,senior,38,14,H_1060,work,80,76,38,14
3581,Susceptible,adult,22,21,H_1193,work,52,43,22,21
2690,Susceptible,adult,28,8,H_896,work,88,36,28,8
1090,Vaccinated,senior,45,11,H_363,work,44,9,45,11
2477,Susceptible,adult,8,14,H_825,work,21,17,8,14
2542,Susceptible,adult,62,54,H_847,work,4,16,62,54
185,Susceptible,child,10,10,H_61,school,85,84,10,10
3743,Susceptible,senior,72,34,H_1247,work,21,27,72,34
3910,Vaccinated,adult,71,63,H_1303,work,37,73,71,63
2621,Susceptible,adult,49,21,H_873,work,61,80,49,21
4336,Vaccinated,adult,13,31,H_1445,work,17,21,13,31
3019,Vaccinated,child,25,25,H_1006,school,29,13,25,25
4421,Vaccinated,adult,61,69,H_1473,work,52,22,61,69
557,Vaccinated,senior,81,23,H_185,work,45,80,81,23
3430,Vaccinated,adult,46,26,H_1143,work,31,37,46,26
2367,Susceptible,adult,79,77,H_789,work,21,10,79,77
197,Susceptible,adult,37,21,H_65,work,64,36,37,21
1710,Susceptible,adult,73,46,H_570,work,52,16,73,46
2065,Vaccinated,adult,85,13,H_688,work,64,66,85,13
172,Recovered,child,45,45,H_57,school,70,81,45,45
2680,Vaccinated,senior,46,8,H_893,work,18,82,46,8
451,Susceptible,adult,39,46,H_150,work,7,68,39,46
3730,Susceptible,senior,54,25,H_1243,work,43,61,54,25
1955,Susceptible,senior,47,63,H_651,work,55,1,47,63
57,Susceptible,senior,24,3,H_19,home,24,3,27,54
4525,Vaccinated,senior,12,25,H_1508,work,29,24,12,25
2893,Susceptible,adult,27,49,H_964,work,19,21,27,49
3890,Vaccinated,senior,62,0,H_1296,home,62,0,72,14
3011,Susceptible,child,45,45,H_1003,school,84,9,45,45
3038,Vaccinated,senior,9,39,H_1012,work,27,58,9,39
101,Vaccinated,adult,70,85,H_33,work,66,56,70,85
1575,Susceptible,child,75,20,H_525,school,17,58,75,20
4814,Susceptible,adult,51,6,H_1604,work,89,20,51,6
2182,Vaccinated,adult,34,1,H_727,work,16,82,34,1
3510,Vaccinated,adult,36,18,H_1170,work,51,31,36,18
3566,Vaccinated,child,75,20,H_1188,school,37,25,75,20
2665,Vaccinated,senior,60,5,H_888,work,19,20,60,5
447,Recovered,child,45,45,H_149,school,62,41,45,45
4271,Susceptible,adult,69,82,H_1423,work,23,7,69,82
1606,Vaccinated,adult,76,67,H_535,work,43,1,76,67
1509,Recovered,adult,43,82,H_503,work,76,72,43,82
2002,Susceptible,adult,64,40,H_667,work,63,12,64,40
3616,Susceptible,adult,69,5,H_1205,work,81,9,69,5
2588,Vaccinated,adult,23,21,H_862,work,78,11,23,21
2715,Susceptible,adult,2,27,H_905,work,27,79,2,27
1156,Susceptible,adult,64,34,H_385,work,26,25,64,34
683,Susceptible,adult,76,13,H_227,work,45,37,76,13
3509,Vaccinated,child,75,20,H_1169,school,46,47,75,20
4809,Susceptible,adult,48,33,H_1603,work,57,45,48,33
3473,Vaccinated,adult,17,65,H_1157,work,87,27,17,65
4891,Vaccinated,adult,37,11,H_1630,work,87,69,37,11
4185,Vaccinated,adult,87,76,H_1395,work,41,79,87,76
2953,Vaccinated,adult,9,11,H_984,work,5,7,9,11
3622,Susceptible,adult,29,30,H_1207,work,63,40,29,30
330,Vaccinated,senior,79,71,H_110,work,58,58,79,71
