agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
3853,Recovered,child,25,25,H_1284,school,85,46,25,25
1171,Susceptible,adult,38,62,H_390,work,63,43,38,62
202,Recovered,child,75,20,H_67,school,85,56,75,20
2846,Susceptible,adult,8,69,H_948,work,52,55,8,69
3876,Recovered,child,45,45,H_1292,school,49,50,45,45
4974,Vaccinated,adult,16,0,H_1658,work,29,52,16,0
4256,Susceptible,senior,73,81,H_1418,work,25,18,73,81
322,Vaccinated,adult,70,15,H_107,work,68,52,70,15
3988,Susceptible,adult,86,22,H_1329,work,40,62,86,22
1081,Susceptible,adult,15,84,H_360,work,77,1,15,84
2722,Susceptible,adult,38,40,H_907,work,66,83,38,40
28,Susceptible,adult,64,70,H_9,work,46,49,64,70
104,Recovered,adult,15,24,H_34,work,83,1,15,24
2397,Susceptible,adult,6,21,H_799,work,78,22,6,21
2290,Vaccinated,adult,53,81,H_763,work,22,67,53,81
4897,Susceptible,adult,13,23,H_1632,work,84,72,13,23
4319,Susceptible,senior,37,31,H_1439,home,37,31,25,11
1332,Susceptible,adult,50,19,H_444,work,47,42,50,19
3432,Vaccinated,adult,42,85,H_1144,work,50,80,42,85
2391,Susceptible,adult,10,42,H_797,work,41,20,10,42
2244,Susceptible,adult,61,72,H_748,work,74,77,61,72
2489,Vaccinated,adult,75,74,H_829,work,44,18,75,74
4971,Susceptible,adult,7,15,H_1657,work,84,72,7,15
2148,Vaccinated,adult,65,47,H_716,work,50,33,65,47
4937,Susceptible,child,65,65,H_1645,school,21,74,65,65
4963,Susceptible,adult,46,16,H_1654,work,48,0,46,16
4156,Vaccinated,adult,48,26,H_1385,work,5,82,48,26
3198,Susceptible,senior,88,61,H_1066,home,88,61,8,87
4680,Vaccinated,child,75,20,H_1560,school,85,30,75,20
2199,Vaccinated,child,65,65,H_733,school,31,16,65,65
1272,Recovered,child,45,45,H_424,school,78,34,45,45
1434,Vaccinated,adult,78,25,H_478,work,62,46,78,25
2496,Susceptible,adult,26,77,H_832,work,47,45,26,77
1498,Vaccinated,adult,4,67,H_499,work,13,17,4,67
4494,Susceptible,adult,39,36,H_1498,work,22,14,39,36
4300,Recovered,senior,64,24,H_1433,home,64,24,64,68
4744,Susceptible,adult,70,89,H_1581,work,48,76,70,89
1706,Dead,senior,26,71,H_568,home,26,71,87,18
1939,Susceptible,senior,17,0,H_646,home,17,0,31,58
2308,Vaccinated,senior,3,83,H_769,home,3,83,12,25
4373,Vaccinated,senior,16,3,H_1457,home,16,3,69,25
1342,Susceptible,adult,1,78,H_447,work,2,57,1,78
3572,Vaccinated,adult,55,64,H_1190,work,74,48,55,64
4472,Susceptible,child,65,65,H_1490,school,33,5,65,65
1226,Susceptible,adult,15,39,H_408,work,53,36,15,39
4067,Vaccinated,adult,3,14,H_1355,work,16,53,3,14
2067,Recovered,child,25,25,H_689,school,19,52,25,25
358,Vaccinated,senior,56,45,H_119,home,56,45,83,21
4804,Vaccinated,senior,88,34,H_1601,home,88,34,87,43
2646,Vaccinated,adult,73,50,H_882,work,21,81,73,50
1258,Recovered,child,25,25,H_419,school,43,40,25,25
3226,Recovered,child,75,20,H_1075,school,35,40,75,20
4781,Vaccinated,adult,63,49,H_1593,work,22,65,63,49
1179,Vaccinated,adult,34,50,H_393,work,25,32,34,50
2303,Susceptible,senior,67,75,H_767,home,67,75,68,89
3954,Susceptible,adult,62,52,H_1318,work,13,14,62,52
4714,Vaccinated,child,75,20,H_1571,school,45,16,75,20
3841,Recovered,adult,33,47,H_1280,work,43,9,33,47
2055,Vaccinated,adult,65,8,H_685,work,34,6,65,8
3915,Vaccinated,adult,20,25,H_1305,work,29,79,20,25
2998,Recovered,adult,23,65,H_999,work,48,35,23,65
788,Recovered,child,25,25,H_262,school,41,3,25,25
4773,Susceptible,senior,53,0,H_1591,home,53,0,16,69
2724,Susceptible,senior,74,34,H_908,work,60,88,74,34
4891,Vaccinated,adult,37,11,H_1630,work,87,69,37,11
4523,Susceptible,adult,40,26,H_1507,work,0,17,40,26
4355,Susceptible,senior,59,2,H_1451,work,37,73,59,2
3763,Vaccinated,adult,42,66,H_1254,work,72,45,42,66
2815,Susceptible,adult,33,68,H_938,work,63,66,33,68
4434,Susceptible,adult,84,72,H_1478,work,11,58,84,72
