agent_id,state,age_group,x,y,household_id,current_location_type,home_x,home_y,work_x,work_y
3602,Susceptible,child,75,20,H_1200,school,82,81,75,20
4548,Susceptible,senior,58,37,H_1516,work,77,27,58,37
4606,Susceptible,senior,29,27,H_1535,home,29,27,72,16
392,Susceptible,adult,41,28,H_130,work,67,2,41,28
3132,Susceptible,child,25,25,H_1044,school,20,9,25,25
3900,Susceptible,adult,33,62,H_1300,work,60,78,33,62
3784,Susceptible,adult,34,48,H_1261,work,5,75,34,48
1360,Susceptible,adult,6,38,H_453,work,89,62,6,38
4109,Susceptible,adult,78,86,H_1369,work,65,16,78,86
3948,Susceptible,senior,11,55,H_1316,work,68,77,11,55
3592,Susceptible,adult,14,10,H_1197,work,34,76,14,10
20,Recovered,child,10,10,H_6,school,70,67,10,10
1177,Susceptible,adult,38,28,H_392,work,6,87,38,28
1887,Susceptible,adult,64,35,H_629,work,51,42,64,35
1508,Susceptible,adult,53,72,H_502,work,57,52,53,72
4495,Susceptible,child,75,20,H_1498,school,22,14,75,20
3164,Susceptible,child,10,10,H_1054,school,89,5,10,10
1728,Susceptible,senior,65,4,H_576,work,12,39,65,4
3409,Susceptible,adult,70,54,H_1136,work,42,75,70,54
451,Susceptible,adult,39,46,H_150,work,7,68,39,46
1760,Susceptible,adult,27,77,H_586,work,32,83,27,77
1630,Susceptible,adult,33,24,H_543,work,70,89,33,24
2749,Recovered,child,10,10,H_916,school,1,24,10,10
2872,Susceptible,adult,84,68,H_957,work,70,47,84,68
3408,Susceptible,adult,53,70,H_1136,work,42,75,53,70
148,Susceptible,adult,49,43,H_49,work,69,6,49,43
770,Recovered,child,45,45,H_256,school,11,79,45,45
3190,Susceptible,senior,31,63,H_1063,work,18,47,31,63
189,Susceptible,adult,68,34,H_63,work,53,9,68,34
1550,Susceptible,adult,13,84,H_516,work,1,5,13,84
2017,Susceptible,child,25,25,H_672,school,75,7,25,25
1749,Recovered,child,45,45,H_583,school,77,49,45,45
1394,Susceptible,senior,29,4,H_464,work,7,86,29,4
3142,Susceptible,adult,43,3,H_1047,work,3,66,43,3
1558,Susceptible,child,75,20,H_519,school,4,76,75,20
3379,Susceptible,adult,22,68,H_1126,work,11,37,22,68
4051,Susceptible,adult,2,5,H_1350,work,72,33,2,5
2941,Susceptible,child,10,10,H_980,school,83,47,10,10
3680,Susceptible,child,25,25,H_1226,school,53,48,25,25
2102,Susceptible,senior,24,2,H_700,home,24,2,13,67
3955,Susceptible,adult,53,33,H_1318,work,13,14,53,33
4569,Susceptible,senior,70,43,H_1523,work,82,57,70,43
3281,Susceptible,adult,64,37,H_1093,work,74,8,64,37
3185,Susceptible,child,25,25,H_1061,school,31,41,25,25
3733,Susceptible,adult,1,74,H_1244,work,4,50,1,74
3384,Susceptible,adult,56,66,H_1128,work,78,27,56,66
4589,Susceptible,child,25,25,H_1529,school,61,18,25,25
4388,Susceptible,child,75,20,H_1462,school,66,29,75,20
